Database ID,query_id,start,CPU Time,Data Scanned,Start Timestamp,End Timestamp,Queueing Delay,I/O Time,CPU Latency,query_duration,query_duration_with_queue
8,14,834854,624.0,0.0,834854,836000,0,0.24010399999999998,1.624,1.8641040000000002,1.8641040000000002
3,1,835652,196.48000000000002,0.0,835652,837000,0,0.351689,1.19648,1.548169,1.548169
3,18,836062,645.44,0.0,836062,840000,0,0.9433199999999999,1.64544,2.5887599999999997,3.938
8,20,836583,593.3600000000001,0.0,836583,839000,0,0.488706,2.59336,3.082066,3.082066
8,10,838006,326.15999999999985,0.0,838006,845000,0,1.047226,5.32616,6.373386,6.994
8,4,838546,258.6399999999999,0.0,838546,844000,0,0.488338,3.2586399999999998,3.746978,5.454
15,7,839050,834.4799999999996,0.0,839050,870000,0,1.886045,28.83448,30.720525,30.95
15,12,839357,302.40000000000146,0.0,839357,871000,0,1.2389679999999998,30.302400000000002,31.541368000000002,31.643
8,12,839634,595.1999999999998,0.0,839634,843000,0,0.435567,3.5951999999999997,4.030767,4.030767
8,15,840199,597.8400000000001,0.0,840199,843000,0,0.864071,2.59784,3.461911,3.461911
8,13,842239,177.1199999999999,0.0,842239,852000,0,0.788446,8.17712,8.965566,9.761
4,7,842379,977.44,0.0,842379,845000,0,0.640652,0.9774400000000001,1.618092,2.621
8,11,843176,880.32,0.0,843176,844000,0,0.8419359999999999,0.8803200000000001,1.722256,1.722256
17,17,844221,430.0,0.0,844221,892000,0,1.791,42.43,44.221,47.779
4,18,844901,290.8800000000001,0.0,844901,849000,0,0.110116,3.29088,3.400996,4.099
8,13,847556,177.1199999999999,0.0,847556,856000,0,0.457723,8.17712,8.634843,8.634843
5,21,848798,715.3600000000001,0.0,848798,851000,0,0.22834700000000002,2.71536,2.943707,2.943707
8,2,850054,88.40000000000009,0.0,850054,855000,0,0.9618319999999999,3.0884,4.050232,4.946
8,8,850690,778.8800000000001,0.0,850690,854000,0,0.398282,3.77888,4.177162,4.177162
5,6,851705,419.76,-1.4210854715202004e-14,851705,852000,0,0.30489099999999997,0.41975999999999997,0.7246509999999999,0.7246509999999999
4,11,854123,251.52,0.0,854123,857000,0,0.879359,0.25152,1.130879,2.877
8,10,855093,326.15999999999985,0.0,855093,863000,0,0.960226,5.32616,6.286386,7.907
8,11,855468,880.32,0.0,855468,856000,0,0.549936,0.8803200000000001,1.430256,1.430256
8,20,856669,593.3600000000001,0.0,856669,859000,0,0.366853,2.59336,2.960213,2.960213
17,5,857932,619.0,0.0,857932,866000,0,0.6639680000000001,6.619,7.282968,8.068
3,4,858047,465.52,0.0,858047,859000,0,0.955468,0.46552,1.420988,1.420988
8,5,859831,370.664,0.0,859831,860000,0,0.20184200000000002,0.370664,0.572506,0.572506
8,14,861070,624.0,0.0,861070,863000,0,0.961368,1.624,2.585368,2.585368
8,22,863490,109.92000000000007,0.0,863490,865000,0,0.519296,1.10992,1.629216,1.629216
8,1,863741,375.3600000000006,0.0,863741,874000,0,0.310602,8.37536,8.685962,10.259
8,9,864662,159.60000000000036,0.0,864662,872000,0,0.387209,7.1596,7.5468090000000005,7.5468090000000005
3,16,866066,262.32,-4.440892098500626e-16,866066,867000,0,0.935026,0.26232,1.197346,1.197346
13,20,866830,484.8799999999992,0.0,866830,881000,0,0.621584,11.484879999999999,12.106463999999999,14.17
3,9,866970,22.799999999999955,0.0,866970,869000,0,0.051434999999999995,1.0228,1.0742349999999998,2.03
4,8,867441,79.68000000000006,0.0,867441,869000,0,0.5704760000000001,1.07968,1.650156,1.650156
3,13,869290,168.16000000000008,0.0,869290,871000,0,0.7137439999999999,1.16816,1.881904,1.881904
13,16,869975,131.92000000000007,0.0,869975,879000,0,0.032164,8.131920000000001,8.164084,9.025
8,22,870057,109.92000000000007,0.0,870057,872000,0,0.9476479999999999,1.10992,2.057568,2.057568
3,12,872154,513.6,0.0,872154,873000,0,0.8493189999999999,0.5136000000000001,1.362919,1.362919
8,4,873622,258.6399999999999,0.0,873622,877000,0,0.395169,3.2586399999999998,3.653809,3.653809
4,3,874376,792.8,0.0,874376,878000,0,0.639608,1.7928,2.4324079999999997,3.624
3,17,874783,339.44,0.0,874783,875000,0,0.226034,0.33944,0.565474,0.565474
8,19,875276,888.48,0.0,875276,880000,0,0.7859119999999999,2.88848,3.674392,4.724
8,19,875783,888.48,0.0,875783,878000,0,0.278912,2.88848,3.167392,3.167392
3,15,876255,371.12,-1.4210854715202004e-14,876255,877000,0,0.760836,0.37112,1.131956,1.131956
4,9,876984,45.59999999999991,0.0,876984,883000,0,0.041763999999999996,2.0456,2.087364,6.016
8,14,877764,624.0,0.0,877764,879000,0,0.267368,1.624,1.8913680000000002,1.8913680000000002
8,5,878840,370.664,0.0,878840,880000,0,0.192842,0.370664,0.5635060000000001,1.16
4,20,879804,740.96,0.0,879804,881000,0,0.205294,0.7409600000000001,0.946254,1.196
5,4,881105,396.55999999999995,0.0,881105,883000,0,0.909736,1.39656,2.306296,2.306296
5,17,881721,18.32000000000005,0.0,881721,884000,0,0.30111400000000005,1.0183200000000001,1.3194340000000002,2.279
19,16,882800,385.91999999999825,0.0,882800,979000,0,0.24120000000000003,93.38592,93.62712,96.2
8,15,884472,597.8400000000001,0.0,884472,887000,0,0.591071,2.59784,3.188911,3.188911
5,3,885275,689.1999999999998,0.0,885275,890000,0,0.748466,2.6891999999999996,3.4376659999999997,4.725
4,22,885851,317.12,0.0,885851,886000,0,0.151562,0.31712,0.46868200000000004,0.46868200000000004
2,2,888593,441.2,0.0,888593,889000,0,0.408,0.4412,0.8492,0.8492
3,17,889400,339.44,0.0,889400,891000,0,0.604517,0.33944,0.9439569999999999,1.6
8,6,891467,979.44,-2.842170943040401e-14,891467,892000,0,0.556065,0.9794400000000001,1.5355050000000001,1.5355050000000001
3,8,892111,539.84,0.0,892111,893000,0,0.895436,0.53984,1.435276,1.435276
8,21,893312,335.84000000000015,0.0,893312,901000,0,0.824178,6.33584,7.160018,7.688
3,18,893609,645.44,0.0,893609,895000,0,0.39632,1.64544,2.04176,2.04176
8,13,894811,177.1199999999999,0.0,894811,904000,0,0.202723,8.17712,8.379843000000001,9.189
5,17,895461,18.32000000000005,0.0,895461,897000,0,0.550057,1.0183200000000001,1.5683770000000001,1.5683770000000001
8,1,897117,375.3600000000006,0.0,897117,907000,0,0.908801,8.37536,9.284161000000001,9.883
3,12,898152,513.6,0.0,898152,899000,0,0.8513189999999999,0.5136000000000001,1.364919,1.364919
8,6,900583,979.44,-2.842170943040401e-14,900583,901000,0,0.440065,0.9794400000000001,1.419505,1.419505
3,14,901505,232.0,0.0,901505,902000,0,0.5002,0.232,0.7322,0.7322
8,19,902177,888.48,0.0,902177,906000,0,0.8849119999999999,2.88848,3.773392,3.823
8,5,902753,370.664,0.0,902753,903000,0,0.312684,0.370664,0.6833480000000001,0.6833480000000001
5,4,903408,396.55999999999995,0.0,903408,905000,0,0.599368,1.39656,1.9959280000000001,1.9959280000000001
5,1,904704,589.44,0.0,904704,911000,0,0.307061,3.58944,3.896501,6.296
8,12,906179,595.1999999999998,0.0,906179,910000,0,0.844189,3.5951999999999997,4.439388999999999,4.439388999999999
11,18,907183,972.4799999999996,0.0,907183,938000,0,0.9114199999999999,27.97248,28.8839,30.817
3,16,907915,262.32,-4.440892098500626e-16,907915,908000,0,0.08568400000000001,0.26232,0.348004,0.348004
4,4,910177,931.04,0.0,910177,912000,0,0.837754,0.93104,1.768794,1.823
19,1,910500,946.8800000000047,0.0,910500,1337000,0,3.456821333333333,419.94688,423.40370133333334,426.5
3,5,910762,52.952,0.0,910762,911000,0,0.250318,0.052952,0.30327,0.30327
15,17,911098,26.959999999999127,0.0,911098,933000,0,1.377136,20.02696,21.404096,21.902
13,11,912164,898.56,0.0,912164,916000,0,0.889308,3.89856,4.787868,4.787868
3,12,914776,513.6,0.0,914776,915000,0,0.227319,0.5136000000000001,0.7409190000000001,0.7409190000000001
3,19,916517,412.64,0.0,916517,917000,0,0.48813999999999996,0.41264,0.9007799999999999,0.9007799999999999
2,21,917056,905.12,0.0,917056,919000,0,0.9601719999999999,0.90512,1.865292,1.944
4,15,917807,742.24,0.0,917807,918000,0,0.22587200000000002,0.74224,0.9681120000000001,0.9681120000000001
3,22,918168,158.56,0.0,918168,920000,0,0.8332579999999999,0.15856,0.991818,1.832
8,2,918852,88.40000000000009,0.0,918852,923000,0,0.16383199999999998,3.0884,3.2522320000000002,4.148
3,7,921819,488.72,0.0,921819,922000,0,0.185745,0.48872000000000004,0.6744650000000001,0.6744650000000001
13,5,922803,641.512,0.0,922803,925000,0,0.338312,1.641512,1.979824,2.197
4,15,923961,742.24,0.0,923961,924000,0,0.055436,0.74224,0.797676,0.797676
8,21,924136,335.84000000000015,0.0,924136,932000,0,1.000178,6.33584,7.336018,7.864
3,17,924993,339.44,0.0,924993,926000,0,0.016034,0.33944,0.355474,1.007
4,14,925548,464.0,0.0,925548,926000,0,0.46068200000000004,0.464,0.924682,0.924682
10,1,926921,554.2399999999998,0.0,926921,943000,0,0.126894,15.55424,15.681134,16.079
8,6,927213,979.44,-2.842170943040401e-14,927213,928000,0,0.810065,0.9794400000000001,1.7895050000000001,1.7895050000000001
3,6,929187,139.92,0.0,929187,930000,0,0.819596,0.13992,0.959516,0.959516
8,11,929791,880.32,0.0,929791,931000,0,0.226936,0.8803200000000001,1.107256,1.209
4,18,930116,290.8800000000001,0.0,930116,935000,0,0.889558,3.29088,4.180438,4.884
13,18,932054,8.639999999999418,0.0,932054,987000,0,1.118546,51.00864,52.127186,54.946
8,5,932130,370.664,0.0,932130,933000,0,0.935684,0.370664,1.3063479999999998,1.3063479999999998
8,11,933704,880.32,0.0,933704,934000,0,0.30496799999999996,0.8803200000000001,1.1852880000000001,1.1852880000000001
15,18,934601,80.9600000000064,0.0,934601,1033000,0,0.56284,97.08096,97.6438,98.399
8,7,935040,421.03999999999996,0.0,935040,939000,0,0.997381,3.42104,4.418421,4.418421
3,15,936096,371.12,-1.4210854715202004e-14,936096,937000,0,0.911918,0.37112,1.283038,1.283038
8,18,937288,518.0799999999999,0.0,937288,951000,0,0.750892,11.51808,12.268972,13.712
3,10,937699,760.88,0.0,937699,938000,0,0.30856,0.76088,1.06944,1.06944
8,7,938948,421.03999999999996,0.0,938948,942000,0,0.08938099999999999,3.42104,3.510421,3.510421
8,15,941102,597.8400000000001,0.0,941102,945000,0,1.024142,2.59784,3.621982,3.898
14,21,941468,920.1600000000035,0.0,941468,982000,0,1.3327680000000002,38.92016,40.252928000000004,40.532
4,9,942579,45.59999999999991,0.0,942579,945000,0,0.433882,2.0456,2.479482,2.479482
3,11,944516,125.76,0.0,944516,946000,0,0.485218,0.12576,0.610978,1.484
3,22,946622,158.56,0.0,946622,947000,0,0.378629,0.15856,0.537189,0.537189
19,1,948022,946.8800000000047,0.0,948022,1377000,0,2.789744,424.94688,427.736624,428.978
3,15,948821,371.12,-1.4210854715202004e-14,948821,949000,0,0.194836,0.37112,0.565956,0.565956
15,13,951247,921.4400000000023,0.0,951247,1020000,0,0.872808,68.92144,69.79424800000001,69.79424800000001
5,20,952953,111.44000000000005,0.0,952953,954000,0,0.061284,1.11144,1.1727239999999999,1.1727239999999999
3,22,956058,158.56,0.0,956058,957000,0,0.9432579999999999,0.15856,1.101818,1.101818
8,18,956294,518.0799999999999,0.0,956294,969000,0,0.744892,11.51808,12.262972,12.706
8,16,957369,836.24,0.0,957369,959000,0,0.633234,1.83624,2.469474,2.469474
3,15,958082,371.12,-1.4210854715202004e-14,958082,960000,0,0.925918,0.37112,1.2970380000000001,1.918
11,2,960049,500.39999999999964,0.0,960049,968000,0,0.968706,7.5004,8.469106,8.469106
16,20,961268,490.7999999999993,0.0,961268,995000,0,1.161056,31.4908,32.651856,33.732
3,20,963546,370.48,0.0,963546,964000,0,0.459374,0.37048000000000003,0.8298540000000001,0.8298540000000001
3,5,964976,52.952,0.0,964976,965000,0,0.028106,0.052952,0.08105799999999999,0.08105799999999999
8,19,965580,888.48,0.0,965580,968000,0,0.45095599999999997,2.88848,3.339436,3.339436
3,9,969445,22.799999999999955,0.0,969445,971000,0,0.562145,1.0228,1.5849449999999998,1.5849449999999998
13,10,971334,587.2799999999988,0.0,971334,996000,0,0.786832,23.58728,24.374112,24.666
8,20,972136,593.3600000000001,0.0,972136,976000,0,1.007412,2.59336,3.600772,3.864
5,4,972152,396.55999999999995,0.0,972152,975000,0,0.877472,1.39656,2.274032,2.848
8,15,972268,597.8400000000001,0.0,972268,975000,0,0.9842839999999999,2.59784,3.5821240000000003,3.5821240000000003
8,5,972988,370.664,0.0,972988,973000,0,0.14336800000000002,0.370664,0.514032,0.514032
3,22,973876,158.56,0.0,973876,974000,0,0.124629,0.15856,0.283189,0.283189
3,4,975285,465.52,0.0,975285,977000,0,0.7224039999999999,0.46552,1.187924,1.715
11,8,975451,177.28000000000065,0.0,975451,986000,0,0.899208,9.177280000000001,10.076488000000001,10.549
8,18,975945,518.0799999999999,0.0,975945,988000,0,0.113338,11.51808,11.631418,12.055
8,8,976030,778.8800000000001,0.0,976030,981000,0,1.146564,3.77888,4.925444,4.97
17,6,976423,490.0,0.0,976423,999000,0,1.900296,17.49,19.390296,22.577
3,6,976793,139.92,0.0,976793,977000,0,0.220192,0.13992,0.360112,0.360112
8,22,976966,109.92000000000007,0.0,976966,979000,0,0.052592,1.10992,1.162512,2.034
3,7,977473,488.72,0.0,977473,978000,0,0.53649,0.48872000000000004,1.02521,1.02521
8,10,978393,326.15999999999985,0.0,978393,984000,0,0.633613,5.32616,5.959773,5.959773
8,7,979103,421.03999999999996,0.0,979103,983000,0,0.934381,3.42104,4.355421,4.355421
8,11,980211,880.32,0.0,980211,981000,0,0.797968,0.8803200000000001,1.6782880000000002,1.6782880000000002
5,3,981860,689.1999999999998,0.0,981860,986000,0,0.151733,2.6891999999999996,2.8409329999999997,4.14
8,4,983526,258.6399999999999,0.0,983526,988000,0,0.49116899999999997,3.2586399999999998,3.749809,4.474
8,7,984204,421.03999999999996,0.0,984204,989000,0,0.833381,3.42104,4.254421,4.796
8,17,985227,376.0799999999999,0.0,985227,988000,0,0.82621,2.37608,3.20229,3.20229
8,8,985963,778.8800000000001,0.0,985963,991000,0,0.125282,3.77888,3.904162,5.037
8,13,986951,177.1199999999999,0.0,986951,996000,0,0.062723,8.17712,8.239843,9.049
3,10,988303,760.88,0.0,988303,989000,0,0.70078,0.76088,1.46166,1.46166
3,12,989148,513.6,0.0,989148,990000,0,0.858638,0.5136000000000001,1.372238,1.372238
3,9,989690,22.799999999999955,0.0,989690,992000,0,0.32429,1.0228,1.34709,2.31
3,14,992941,232.0,0.0,992941,993000,0,0.0642,0.232,0.2962,0.2962
8,3,994174,274.8000000000002,0.0,994174,1002000,0,0.908488,6.2748,7.183288,7.826
8,8,994402,778.8800000000001,-5.684341886080802e-14,994402,1000000,0,0.730423,3.77888,4.509303,5.598
8,6,994435,979.44,0.0,994435,996000,0,0.634195,0.9794400000000001,1.613635,1.613635
8,17,995322,376.0799999999999,0.0,995322,999000,0,0.757815,2.37608,3.133895,3.678
5,17,995625,18.32000000000005,-1.4210854715202004e-14,995625,998000,0,0.408171,1.0183200000000001,1.4264910000000002,2.375
4,4,996589,931.04,0.0,996589,997000,0,0.41591799999999995,0.93104,1.3469579999999999,1.3469579999999999
3,11,997527,125.76,0.0,997527,998000,0,0.47543599999999997,0.12576,0.601196,0.601196
8,22,997750,109.92000000000007,0.0,997750,1001000,0,0.25929599999999997,1.10992,1.369216,3.25
3,8,1000752,539.84,0.0,1000752,1003000,0,0.260872,0.53984,0.800712,2.248
8,1,1000883,375.3600000000006,0.0,1000883,1010000,0,0.168602,8.37536,8.543962,9.117
3,12,1002433,513.6,0.0,1002433,1003000,0,0.5703189999999999,0.5136000000000001,1.0839189999999999,1.0839189999999999
8,5,1003108,370.664,0.0,1003108,1004000,0,0.924842,0.370664,1.295506,1.295506
8,10,1004063,326.15999999999985,0.0,1004063,1012000,0,1.016839,5.32616,6.342999,7.937
8,1,1004580,375.3600000000006,0.0,1004580,1014000,0,0.497403,8.37536,8.872763,9.42
2,3,1004792,896.4,0.0,1004792,1005000,0,0.219682,0.8964,1.116082,1.116082
3,1,1006083,196.48000000000002,0.0,1006083,1008000,0,0.924378,1.19648,2.120858,2.120858
15,8,1006974,850.5600000000013,0.0,1006974,1041000,0,0.789904,31.85056,32.640464,34.026
3,8,1008412,539.84,0.0,1008412,1009000,0,0.594436,0.53984,1.1342759999999998,1.1342759999999998
4,7,1010067,977.44,0.0,1010067,1012000,0,0.942826,0.9774400000000001,1.9202660000000003,1.933
8,14,1011299,624.0,0.0,1011299,1014000,0,0.7951039999999999,1.624,2.419104,2.701
8,6,1011876,979.44,0.0,1011876,1015000,0,0.193195,0.9794400000000001,1.172635,3.124
3,4,1012543,465.52,0.0,1012543,1013000,0,0.46440400000000004,0.46552,0.929924,0.929924
8,1,1012617,375.3600000000006,0.0,1012617,1022000,0,0.460403,8.37536,8.835763,9.383
3,13,1015350,168.16000000000008,0.0,1015350,1017000,0,0.651872,1.16816,1.820032,1.820032
8,22,1016111,109.92000000000007,0.0,1016111,1019000,0,0.902944,1.10992,2.012864,2.889
4,3,1016167,792.8,0.0,1016167,1020000,0,0.856412,1.7928,2.649212,3.833
3,13,1016718,168.16000000000008,0.0,1016718,1018000,0,0.287616,1.16816,1.4557760000000002,1.4557760000000002
8,21,1017914,335.84000000000015,0.0,1017914,1026000,0,0.15408899999999998,6.33584,6.489929,8.086
3,19,1020116,412.64,0.0,1020116,1021000,0,0.89428,0.41264,1.3069199999999999,1.3069199999999999
8,6,1020920,979.44,-2.842170943040401e-14,1020920,1022000,0,0.12613000000000002,0.9794400000000001,1.1055700000000002,1.1055700000000002
5,7,1022228,466.1600000000001,0.0,1022228,1024000,0,0.787019,1.4661600000000001,2.2531790000000003,2.2531790000000003
4,22,1023090,317.12,0.0,1023090,1025000,0,0.911281,0.31712,1.228401,1.91
5,4,1024734,396.55999999999995,0.0,1024734,1028000,0,0.273368,1.39656,1.669928,3.266
8,10,1025924,326.15999999999985,0.0,1025924,1032000,0,0.102613,5.32616,5.428773,6.076
13,8,1026256,735.0400000000009,0.0,1026256,1046000,0,0.939584,16.73504,17.674624,19.744
8,21,1027802,335.84000000000015,0.0,1027802,1035000,0,0.334178,6.33584,6.670018,7.198
16,7,1029243,541.1999999999971,0.0,1029243,1072000,0,1.2122350000000002,41.541199999999996,42.753434999999996,42.757
13,3,1030061,788.4000000000015,0.0,1030061,1058000,0,1.0629039999999998,27.788400000000003,28.851304000000003,28.851304000000003
8,17,1033175,376.0799999999999,0.0,1033175,1036000,0,0.851605,2.37608,3.227685,3.227685
8,5,1036166,370.664,0.0,1036166,1037000,0,0.8996839999999999,0.370664,1.2703479999999998,1.2703479999999998
8,4,1036999,258.6399999999999,0.0,1036999,1041000,0,0.035338,3.2586399999999998,3.2939779999999996,4.001
5,7,1037749,466.1600000000001,0.0,1037749,1039000,0,0.266019,1.4661600000000001,1.7321790000000001,1.7321790000000001
13,7,1038347,150.3199999999997,0.0,1038347,1056000,0,0.8146340000000001,15.150319999999999,15.964953999999999,17.653
5,19,1042491,237.92000000000007,0.0,1042491,1044000,0,0.521923,1.2379200000000001,1.759843,1.759843
3,5,1044277,52.952,0.0,1044277,1045000,0,0.727106,0.052952,0.780058,0.780058
8,2,1045056,88.40000000000009,0.0,1045056,1050000,0,0.9598319999999999,3.0884,4.048232,4.944
3,12,1045879,513.6,0.0,1045879,1046000,0,0.127638,0.5136000000000001,0.6412380000000001,0.6412380000000001
8,1,1046689,375.3600000000006,0.0,1046689,1057000,0,0.336801,8.37536,8.712161,10.311
15,20,1047537,858.3199999999997,0.0,1047537,1070000,0,1.052824,21.85832,22.911144,22.911144
8,18,1047822,518.0799999999999,0.0,1047822,1061000,0,0.216892,11.51808,11.734971999999999,13.178
5,1,1048097,589.44,0.0,1048097,1052000,0,0.914061,3.58944,4.503501,4.503501
15,19,1049507,345.7599999999984,0.0,1049507,1077000,0,0.767432,24.34576,25.113191999999998,27.493
8,22,1051036,109.92000000000007,0.0,1051036,1053000,0,0.968648,1.10992,2.0785679999999997,2.0785679999999997
8,3,1052068,274.8000000000002,0.0,1052068,1060000,0,0.9869920000000001,6.2748,7.261792,7.932
3,13,1052862,168.16000000000008,0.0,1052862,1055000,0,0.141744,1.16816,1.3099040000000002,2.138
5,10,1053811,282.6399999999999,-1.4210854715202004e-14,1053811,1056000,0,0.200355,2.28264,2.482995,2.482995
8,19,1054033,888.48,0.0,1054033,1058000,0,1.059868,2.88848,3.948348,3.967
8,10,1054168,326.15999999999985,0.0,1054168,1062000,0,0.911839,5.32616,6.237998999999999,7.832
8,4,1054888,258.6399999999999,0.0,1054888,1059000,0,0.163507,3.2586399999999998,3.422147,4.112
9,16,1056503,623.1999999999998,0.0,1056503,1059000,0,0.5007,2.6231999999999998,3.1239,3.1239
2,17,1058125,339.44,0.0,1058125,1060000,0,0.879517,0.33944,1.218957,1.875
19,16,1059230,385.91999999999825,0.0,1059230,1156000,0,0.8524,93.38592,94.23832,96.77
3,8,1059836,539.84,0.0,1059836,1061000,0,0.176872,0.53984,0.716712,1.164
10,22,1060976,61.2800000000002,0.0,1060976,1063000,0,0.032874,2.06128,2.094154,2.094154
8,19,1061809,888.48,0.0,1061809,1065000,0,0.22195600000000001,2.88848,3.110436,3.191
8,1,1063467,375.3600000000006,0.0,1063467,1073000,0,0.558801,8.37536,8.934161000000001,9.533
8,6,1065520,979.44,-2.842170943040401e-14,1065520,1066000,0,0.52613,0.9794400000000001,1.50557,1.50557
8,22,1065788,109.92000000000007,0.0,1065788,1068000,0,0.221296,1.10992,1.331216,2.212
3,7,1066358,488.72,0.0,1066358,1067000,0,0.65149,0.48872000000000004,1.1402100000000002,1.1402100000000002
3,1,1066674,196.48000000000002,0.0,1066674,1070000,0,0.333378,1.19648,1.529858,3.326
14,21,1067127,920.1600000000035,0.0,1067127,1108000,0,1.273384,38.92016,40.193544,40.873
8,11,1068131,880.32,0.0,1068131,1070000,0,0.895904,0.8803200000000001,1.776224,1.869
3,7,1068699,488.72,0.0,1068699,1069000,0,0.315235,0.48872000000000004,0.803955,0.803955
8,18,1068813,518.0799999999999,0.0,1068813,1081000,0,0.245338,11.51808,11.763418,12.187
16,14,1069797,720.0,0.0,1069797,1090000,0,0.60236,19.72,20.32236,20.32236
4,15,1072017,742.24,0.0,1072017,1073000,0,0.999436,0.74224,1.741676,1.741676
8,19,1073696,888.48,0.0,1073696,1076000,0,0.334956,2.88848,3.223436,3.223436
5,6,1074682,419.76,-1.4210854715202004e-14,1074682,1075000,0,0.327891,0.41975999999999997,0.747651,0.747651
4,20,1075552,740.96,0.0,1075552,1077000,0,0.45729400000000003,0.7409600000000001,1.1982540000000002,1.448
3,21,1076231,905.12,0.0,1076231,1078000,0,0.785172,0.90512,1.690292,1.769
8,4,1076840,258.6399999999999,0.0,1076840,1081000,0,0.194338,3.2586399999999998,3.452978,4.16
15,4,1078540,465.6800000000003,0.0,1078540,1109000,0,0.607456,27.46568,28.073135999999998,30.46
8,14,1080417,624.0,0.0,1080417,1082000,0,0.6143679999999999,1.624,2.238368,2.238368
8,12,1081340,595.1999999999998,0.0,1081340,1086000,0,0.683189,3.5951999999999997,4.278389,4.66
8,4,1082143,258.6399999999999,0.0,1082143,1087000,0,0.891338,3.2586399999999998,4.149978,4.857
8,13,1082746,177.1199999999999,0.0,1082746,1092000,0,0.281446,8.17712,8.458566000000001,9.254
3,15,1083134,371.12,-1.4210854715202004e-14,1083134,1084000,0,0.881836,0.37112,1.252956,1.252956
8,8,1083878,778.8800000000001,0.0,1083878,1088000,0,0.210282,3.77888,3.989162,4.122
8,21,1085209,335.84000000000015,0.0,1085209,1094000,0,0.995267,6.33584,7.331107,8.791
9,9,1085686,228.0,0.0,1085686,1097000,0,0.533198,10.228,10.761198,11.314
5,13,1085961,504.48,-7.105427357601002e-15,1085961,1090000,0,0.05643,3.50448,3.5609100000000002,4.039
14,6,1088363,16.5600000000004,0.0,1088363,1095000,0,0.778312,6.01656,6.794872,6.794872
8,12,1089360,595.1999999999998,0.0,1089360,1094000,0,0.686378,3.5951999999999997,4.281578,4.64
3,3,1089758,896.4,0.0,1089758,1090000,0,0.24978799999999998,0.8964,1.146188,1.146188
8,17,1090130,376.0799999999999,0.0,1090130,1093000,0,0.92321,2.37608,3.29929,3.29929
11,10,1090586,934.9599999999991,0.0,1090586,1107000,0,0.5445359999999999,12.934959999999998,13.479495999999997,16.414
13,5,1091058,641.512,0.0,1091058,1093000,0,1.0833119999999998,1.641512,2.724824,2.724824
3,22,1092114,158.56,0.0,1092114,1094000,0,0.887258,0.15856,1.045818,1.886
8,17,1092641,376.0799999999999,0.0,1092641,1096000,0,0.41220999999999997,2.37608,2.78829,3.359
8,18,1093675,518.0799999999999,0.0,1093675,1106000,0,0.34444600000000003,11.51808,11.862525999999999,12.325
8,5,1094494,370.664,0.0,1094494,1095000,0,0.538842,0.370664,0.909506,0.909506
8,22,1095130,109.92000000000007,0.0,1095130,1097000,0,0.874648,1.10992,1.9845679999999999,1.9845679999999999
8,15,1096686,597.8400000000001,0.0,1096686,1100000,0,0.377071,2.59784,2.974911,3.314
8,3,1098379,274.8000000000002,0.0,1098379,1108000,0,0.675992,6.2748,6.950792,9.621
8,19,1098738,888.48,0.0,1098738,1102000,0,0.32391200000000003,2.88848,3.212392,3.262
8,14,1100668,624.0,0.0,1100668,1102000,0,0.363368,1.624,1.987368,1.987368
8,21,1101501,335.84000000000015,0.0,1101501,1111000,0,0.635178,6.33584,6.971018,9.499
8,6,1101926,979.44,-2.842170943040401e-14,1101926,1103000,0,0.12013,0.9794400000000001,1.0995700000000002,1.0995700000000002
8,22,1102990,109.92000000000007,0.0,1102990,1104000,0,0.014648,1.10992,1.124568,1.124568
3,18,1103535,645.44,0.0,1103535,1106000,0,0.47032,1.64544,2.11576,2.465
4,3,1103687,792.8,0.0,1103687,1105000,0,0.328608,1.7928,2.1214079999999997,2.1214079999999997
15,6,1104053,255.28000000000065,0.0,1104053,1115000,0,1.33612,8.25528,9.5914,10.947
3,4,1104386,465.52,0.0,1104386,1107000,0,0.618936,0.46552,1.084456,2.614
13,9,1105280,706.7999999999993,0.0,1105280,1138000,0,0.930944,31.706799999999998,32.637744,32.72
2,7,1106209,488.72,0.0,1106209,1107000,0,0.795745,0.48872000000000004,1.284465,1.284465
8,19,1107533,888.48,0.0,1107533,1110000,0,0.497956,2.88848,3.386436,3.386436
8,15,1109564,597.8400000000001,0.0,1109564,1113000,0,0.499071,2.59784,3.096911,3.436
19,16,1110385,385.91999999999825,0.0,1110385,1207000,0,0.6562,93.38592,94.04212,96.615
15,1,1114464,592.320000000007,0.0,1114464,1185000,0,0.753088,70.59232,71.345408,71.345408
3,4,1115998,465.52,0.0,1115998,1116000,0,0.004468,0.46552,0.46998799999999996,0.46998799999999996
8,11,1117011,880.32,0.0,1117011,1118000,0,1.015904,0.8803200000000001,1.8962240000000001,1.8962240000000001
3,9,1117205,22.799999999999955,0.0,1117205,1120000,0,0.816435,1.0228,1.839235,2.795
8,8,1117719,778.8800000000001,-5.684341886080802e-14,1117719,1122000,0,0.41342300000000004,3.77888,4.192303,4.281
8,8,1118064,778.8800000000001,0.0,1118064,1123000,0,0.980141,3.77888,4.759021,4.936
5,14,1119891,696.0,0.0,1119891,1120000,0,0.122105,0.696,0.818105,0.818105
8,12,1120162,595.1999999999998,0.0,1120162,1125000,0,0.884378,3.5951999999999997,4.479578,4.838
15,22,1120558,355.0400000000009,0.0,1120558,1131000,0,0.527012,9.35504,9.882052000000002,10.442
5,6,1122161,419.76,-1.4210854715202004e-14,1122161,1123000,0,0.848891,0.41975999999999997,1.268651,1.268651
