database_id,scale_factor,query_id,start,cpu_time,data_scanned
0,10,1,3719.8,51277.71428571428,1475.6
0,10,17,4920.7,14547.42857142857,1806.8000000000002
0,10,12,5587.2,22011.428571428572,1327.6
0,10,12,13778.7,22011.428571428572,1327.6
0,10,18,14258.1,70518.85714285714,1064.0
0,10,4,21716.9,19950.857142857145,987.2
0,10,19,22577.9,17684.571428571428,2056.0
0,10,2,25641.6,18908.571428571428,400.0
0,10,12,29003.7,22011.428571428572,1327.6
0,10,3,35947.3,38417.142857142855,1557.6
0,10,10,35949.9,32609.14285714286,1512.0
0,10,2,59101.0,18908.571428571428,400.0
0,10,11,64118.6,5389.714285714286,487.2
0,10,4,82527.9,19950.857142857145,987.2
0,10,22,94050.4,6795.4285714285725,251.6
0,10,1,96051.4,51277.71428571428,1475.6
0,10,10,100615.0,32609.14285714286,1512.0
0,10,20,103366.0,15877.714285714286,2149.6
0,10,8,103756.9,23136.0,2574.4
0,10,10,104135.5,32609.14285714286,1512.0
0,10,2,104490.7,18908.571428571428,400.0
0,10,20,112956.6,15877.714285714286,2149.6
0,10,6,113822.7,5996.571428571428,1319.1999999999998
0,10,12,119705.1,22011.428571428572,1327.6
0,10,14,126867.1,9942.857142857143,2080.0
0,10,20,127189.1,15877.714285714286,2149.6
0,10,9,127221.6,43834.28571428571,2858.0
0,10,14,135356.7,9942.857142857143,2080.0
0,10,20,135856.6,15877.714285714286,2149.6
0,10,2,137181.2,18908.571428571428,400.0
0,10,8,140261.0,23136.0,2574.4
0,10,3,148459.5,38417.142857142855,1557.6
0,10,2,148995.2,18908.571428571428,400.0
0,10,8,151442.7,23136.0,2574.4
0,10,11,154245.5,5389.714285714286,487.2
0,10,18,154495.8,70518.85714285714,1064.0
0,10,2,154780.3,18908.571428571428,400.0
0,10,15,157878.4,15905.142857142855,3167.2000000000003
0,10,19,160537.8,17684.571428571428,2056.0
0,10,14,161896.6,9942.857142857143,2080.0
0,10,1,162582.3,51277.71428571428,1475.6
0,10,1,173446.0,51277.71428571428,1475.6
0,10,20,180123.0,15877.714285714286,2149.6
0,10,11,180780.5,5389.714285714286,487.2
0,10,16,181177.0,11242.285714285714,136.8
0,10,19,181592.4,17684.571428571428,2056.0
0,10,9,181719.4,43834.28571428571,2858.0
0,10,18,185542.3,70518.85714285714,1064.0
0,10,11,187541.1,5389.714285714286,487.2
0,10,10,188833.1,32609.14285714286,1512.0
0,10,22,188839.9,6795.4285714285725,251.6
0,10,2,189754.0,18908.571428571428,400.0
0,10,20,189926.4,15877.714285714286,2149.6
0,10,22,194634.0,6795.4285714285725,251.6
0,10,10,195555.7,32609.14285714286,1512.0
0,10,11,196262.8,5389.714285714286,487.2
0,10,9,197106.1,43834.28571428571,2858.0
0,10,10,199741.5,32609.14285714286,1512.0
0,10,17,200678.5,14547.42857142857,1806.8000000000002
0,10,16,203279.4,11242.285714285714,136.8
0,10,3,204137.8,38417.142857142855,1557.6
0,10,6,204179.6,5996.571428571428,1319.1999999999998
0,10,15,207415.8,15905.142857142855,3167.2000000000003
0,10,18,208087.2,70518.85714285714,1064.0
0,10,16,213388.3,11242.285714285714,136.8
0,10,14,219715.5,9942.857142857143,2080.0
0,10,16,220225.6,11242.285714285714,136.8
0,10,6,222483.6,5996.571428571428,1319.1999999999998
0,10,22,223304.8,6795.4285714285725,251.6
0,10,9,223699.2,43834.28571428571,2858.0
0,10,22,226578.9,6795.4285714285725,251.6
0,10,4,231727.5,19950.857142857145,987.2
0,10,15,237210.8,15905.142857142855,3167.2000000000003
0,10,11,239837.0,5389.714285714286,487.2
0,10,4,240201.0,19950.857142857145,987.2
0,10,2,244240.5,18908.571428571428,400.0
0,10,18,245377.6,70518.85714285714,1064.0
