database_id,scale_factor,query_id,start,cpu_time,data_scanned
0,10,1,3719.8,25638.85714285714,3689.0
0,10,17,4920.7,7273.714285714285,4517.0
0,10,12,5587.2,11005.714285714286,3319.0
0,10,12,13778.7,11005.714285714286,3319.0
0,10,18,14258.1,35259.42857142857,2660.0
0,10,4,21716.9,9975.428571428572,2468.0
0,10,19,22577.9,8842.285714285714,5140.0
0,10,2,25641.6,9454.285714285714,1000.0
0,10,12,29003.7,11005.714285714286,3319.0
0,10,3,35947.3,19208.571428571428,3894.0
0,10,10,35949.9,16304.57142857143,3780.0
0,10,2,59101.0,9454.285714285714,1000.0
0,10,11,64118.6,2694.857142857143,1218.0
0,10,4,82527.9,9975.428571428572,2468.0
0,10,22,94050.4,3397.7142857142862,629.0
0,10,1,96051.4,25638.85714285714,3689.0
0,10,10,100615.0,16304.57142857143,3780.0
0,10,20,103366.0,7938.857142857143,5374.0
0,10,8,103756.9,11568.0,6436.0
0,10,10,104135.5,16304.57142857143,3780.0
0,10,2,104490.7,9454.285714285714,1000.0
0,10,20,112956.6,7938.857142857143,5374.0
0,10,6,113822.7,2998.285714285714,3297.9999999999995
0,10,12,119705.1,11005.714285714286,3319.0
0,10,14,126867.1,4971.428571428572,5200.0
0,10,20,127189.1,7938.857142857143,5374.0
0,10,9,127221.6,21917.142857142855,7145.0
0,10,14,135356.7,4971.428571428572,5200.0
0,10,20,135856.6,7938.857142857143,5374.0
0,10,2,137181.2,9454.285714285714,1000.0
0,10,8,140261.0,11568.0,6436.0
0,10,3,148459.5,19208.571428571428,3894.0
0,10,2,148995.2,9454.285714285714,1000.0
0,10,8,151442.7,11568.0,6436.0
0,10,11,154245.5,2694.857142857143,1218.0
0,10,18,154495.8,35259.42857142857,2660.0
0,10,2,154780.3,9454.285714285714,1000.0
0,10,15,157878.4,7952.5714285714275,7918.000000000001
0,10,19,160537.8,8842.285714285714,5140.0
0,10,14,161896.6,4971.428571428572,5200.0
0,10,1,162582.3,25638.85714285714,3689.0
0,10,1,173446.0,25638.85714285714,3689.0
0,10,20,180123.0,7938.857142857143,5374.0
0,10,11,180780.5,2694.857142857143,1218.0
0,10,16,181177.0,5621.142857142857,342.0
0,10,19,181592.4,8842.285714285714,5140.0
0,10,9,181719.4,21917.142857142855,7145.0
0,10,18,185542.3,35259.42857142857,2660.0
0,10,11,187541.1,2694.857142857143,1218.0
0,10,10,188833.1,16304.57142857143,3780.0
0,10,22,188839.9,3397.7142857142862,629.0
0,10,2,189754.0,9454.285714285714,1000.0
0,10,20,189926.4,7938.857142857143,5374.0
0,10,22,194634.0,3397.7142857142862,629.0
0,10,10,195555.7,16304.57142857143,3780.0
0,10,11,196262.8,2694.857142857143,1218.0
0,10,9,197106.1,21917.142857142855,7145.0
0,10,10,199741.5,16304.57142857143,3780.0
0,10,17,200678.5,7273.714285714285,4517.0
0,10,16,203279.4,5621.142857142857,342.0
0,10,3,204137.8,19208.571428571428,3894.0
0,10,6,204179.6,2998.285714285714,3297.9999999999995
0,10,15,207415.8,7952.5714285714275,7918.000000000001
0,10,18,208087.2,35259.42857142857,2660.0
0,10,16,213388.3,5621.142857142857,342.0
0,10,14,219715.5,4971.428571428572,5200.0
0,10,16,220225.6,5621.142857142857,342.0
0,10,6,222483.6,2998.285714285714,3297.9999999999995
0,10,22,223304.8,3397.7142857142862,629.0
0,10,9,223699.2,21917.142857142855,7145.0
0,10,22,226578.9,3397.7142857142862,629.0
0,10,4,231727.5,9975.428571428572,2468.0
0,10,15,237210.8,7952.5714285714275,7918.000000000001
0,10,11,239837.0,2694.857142857143,1218.0
0,10,4,240201.0,9975.428571428572,2468.0
0,10,2,244240.5,9454.285714285714,1000.0
0,10,18,245377.6,35259.42857142857,2660.0
0,10,10,246393.6,16304.57142857143,3780.0
0,10,20,247262.7,7938.857142857143,5374.0
0,10,17,250568.2,7273.714285714285,4517.0
0,10,10,254715.5,16304.57142857143,3780.0
0,10,14,256267.3,4971.428571428572,5200.0
0,10,14,259700.2,4971.428571428572,5200.0
0,10,17,261118.4,7273.714285714285,4517.0
0,10,9,264479.0,21917.142857142855,7145.0
0,10,18,265666.1,35259.42857142857,2660.0
0,10,18,273455.5,35259.42857142857,2660.0
0,10,16,275308.9,5621.142857142857,342.0
0,10,15,275649.2,7952.5714285714275,7918.000000000001
0,10,17,278322.3,7273.714285714285,4517.0
0,10,22,279016.1,3397.7142857142862,629.0
0,10,17,279673.8,7273.714285714285,4517.0
0,10,20,284956.7,7938.857142857143,5374.0
0,10,9,292272.9,21917.142857142855,7145.0
0,10,18,292844.7,35259.42857142857,2660.0
0,10,16,296417.9,5621.142857142857,342.0
0,10,11,302419.5,2694.857142857143,1218.0
0,10,15,309133.3,7952.5714285714275,7918.000000000001
0,10,6,311003.7,2998.285714285714,3297.9999999999995
0,10,16,312339.9,5621.142857142857,342.0
0,10,11,312664.3,2694.857142857143,1218.0
0,10,22,319882.3,3397.7142857142862,629.0
0,10,6,320268.2,2998.285714285714,3297.9999999999995
0,10,2,321633.2,9454.285714285714,1000.0
0,10,19,321925.3,8842.285714285714,5140.0
0,10,16,328692.7,5621.142857142857,342.0
0,10,11,337447.5,2694.857142857143,1218.0
0,10,17,343459.7,7273.714285714285,4517.0
0,10,8,349677.3,11568.0,6436.0
0,10,22,350181.1,3397.7142857142862,629.0
0,10,1,356401.9,25638.85714285714,3689.0
0,10,8,356760.1,11568.0,6436.0
0,10,1,358980.1,25638.85714285714,3689.0
0,10,15,359975.5,7952.5714285714275,7918.000000000001
0,10,17,362584.6,7273.714285714285,4517.0
0,10,19,367941.3,8842.285714285714,5140.0
0,10,2,374483.2,9454.285714285714,1000.0
0,10,3,378358.0,19208.571428571428,3894.0
0,10,4,379328.5,9975.428571428572,2468.0
0,10,11,380936.9,2694.857142857143,1218.0
0,10,14,383094.6,4971.428571428572,5200.0
0,10,9,384542.9,21917.142857142855,7145.0
