query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
14,18,1128909,2969,3411,1116.16,8844240.0
15,22,1130126,3162,3163,425.06,1169380.0
11,23,1131331,0,1,0.0,
4,4,1132969,828,1203,49.18,116380.0
2,12,1134457,377,803,33.19,64200.0
7,7,1135120,832,1193,257.77,305450.0
5,5,1136411,1226,1597,130.69,19857.0
4,11,1137096,839,840,23.59,31440.0
4,11,1137215,953,1332,23.59,31440.0
4,4,1139328,795,796,49.18,116380.0
19,3,1141114,8939,9308,14551.04,39889800.0
15,10,1142630,322,323,2314.24,5611490.0
5,4,1144622,1088,1089,73.68,174570.0
13,3,1145115,4596,4927,1239.04,3473550.0
5,13,1145357,1204,1516,58.1,438060.0
4,1,1150653,805,1206,73.74,299120.0
5,1,1152228,640,642,110.61,448680.0
15,22,1152467,4191,4193,425.06,1169380.0
2,23,1152884,0,0,0.0,
13,8,1153715,2143,2144,1955.84,2091880.0
15,23,1153718,0,1,0.0,
5,5,1155748,1218,1220,130.69,19857.0
15,14,1160293,2051,2052,2775.04,1711000.0
7,21,1162160,3757,4138,458.61,565700.0
13,8,1163665,2189,2189,1955.84,2091880.0
5,15,1165306,724,725,251.44,139170.0
5,1,1166045,879,881,110.61,448680.0
14,9,1166250,8594,8985,3031.94,5497550.0
5,9,1166399,1641,1991,200.62,383550.0
5,19,1167222,1166,1168,129.23,154740.0
15,13,1168203,7654,7655,1198.08,8615180.0
15,11,1168993,3471,3857,499.78,927480.0
4,7,1172521,1162,1495,98.26,122180.0
5,11,1172918,729,730,42.57,47160.0
5,21,1173614,4475,4476,263.47,339420.0
11,22,1173666,2906,3256,117.97,336940.0
5,5,1174685,1606,1608,130.69,19857.0
5,19,1176061,1398,1748,129.23,154740.0
5,15,1176502,1095,1096,251.44,139170.0
13,15,1176579,1428,1772,2662.4,1438090.0
13,17,1184496,1173,1174,1218.56,1315330.0
4,19,1186513,748,1077,85.6,103160.0
15,19,1190229,4069,4450,2744.32,3043220.0
5,23,1192168,0,1,0.0,
5,14,1192663,450,876,131.05,87000.0
9,21,1194865,4031,4389,1034.24,1131400.0
11,5,1196406,2204,2588,877.69,112523.0
5,20,1196936,2121,2123,142.84,138930.0
5,4,1197831,1160,1494,73.68,174570.0
5,15,1199234,878,880,251.44,139170.0
19,8,1199713,15447,15786,24504.32,24022880.0
13,15,1200840,1862,2218,2662.4,1438090.0
5,21,1201019,3775,3777,263.47,339420.0
13,11,1204028,2109,2110,266.54,487320.0
15,9,1204240,13335,13337,4096.0,7543150.0
15,20,1205457,11222,11602,2949.12,2732290.0
5,21,1205506,5356,5357,263.47,339420.0
13,9,1205807,12081,12434,2109.44,3963350.0
7,5,1205927,4467,4846,225.31,33095.0
5,10,1207971,753,754,113.55,285330.0
13,6,1208554,2012,2013,1021.14,542190.0
13,13,1208691,7165,7513,623.2,4526620.0
10,20,1208744,7144,7482,688.99,602030.0
13,16,1209552,4280,5295,35.82,1016490.0
2,8,1210529,3763,4144,64.36,67480.0
5,14,1213277,1627,1629,131.05,87000.0
4,7,1215027,1551,1914,98.26,122180.0
5,7,1215317,1003,1005,150.19,183270.0
13,22,1216233,3259,3260,218.97,614420.0
4,19,1217732,906,906,85.6,103160.0
4,9,1219480,1267,1268,128.82,255700.0
5,22,1221904,1347,1348,19.48,59460.0
13,4,1223973,3286,3286,770.67,1803890.0
2,4,1224874,1000,1345,24.68,58190.0
5,20,1225036,1306,1307,142.84,138930.0
10,19,1227114,1633,1974,582.5,670540.0
5,9,1228006,1475,1476,200.62,383550.0
5,18,1228231,124,485,83.54,617040.0
5,19,1231177,1290,1291,129.23,154740.0
5,14,1231203,107,108,131.05,87000.0
5,8,1234315,1326,1327,175.68,202440.0
13,1,1234726,3803,3803,1146.88,4636360.0
5,20,1238298,1812,1813,142.84,138930.0
15,9,1239405,6373,6706,4096.0,7543150.0
5,22,1241297,1001,1002,19.48,59460.0
11,12,1243320,3596,3946,563.11,1091400.0
4,4,1243470,1663,2004,49.18,116380.0
13,18,1244266,4965,4966,862.73,6376080.0
15,7,1245463,2709,3082,3120.15,3604310.0
9,15,1247151,1705,2080,941.18,463900.0
5,19,1258021,993,1379,129.23,154740.0
15,17,1259226,1870,2268,2375.68,2503370.0
5,8,1259775,1051,1052,175.68,202440.0
4,15,1259873,1200,1573,164.36,92780.0
5,13,1266317,557,558,58.1,438060.0
5,22,1267716,1495,1497,19.48,59460.0
4,21,1268920,2663,2664,170.74,226280.0
4,17,1268951,779,1114,73.16,84860.0
11,6,1269164,387,719,559.9,297330.0
5,4,1270187,710,712,73.68,174570.0
5,11,1274386,657,659,42.57,47160.0
5,20,1274797,1517,1871,142.84,138930.0
5,9,1278650,1929,1930,200.62,383550.0
4,16,1280674,1907,1907,7.13,65580.0
5,7,1281643,1717,1718,150.19,183270.0
5,16,1282471,2228,2229,11.25,98370.0
2,11,1283843,813,1202,12.18,15720.0
5,1,1285080,1041,1043,110.61,448680.0
13,2,1287041,928,1336,220.36,1709650.0
4,4,1288615,677,678,49.18,116380.0
13,14,1289934,666,667,1433.66,899000.0
15,22,1292248,3509,3952,425.06,1169380.0
13,21,1292963,9121,9122,2856.96,3507340.0
15,21,1296809,11609,11610,5560.32,6675260.0
5,22,1299034,1385,1768,19.48,59460.0
5,1,1300632,1046,1453,110.61,448680.0
15,19,1301571,5328,5720,2744.32,3043220.0
11,11,1304867,1984,2320,202.01,267240.0
5,14,1305851,771,772,131.05,87000.0
4,5,1306401,1493,1826,85.31,13238.0
4,6,1307894,356,745,65.94,34980.0
5,8,1310130,1082,1083,175.68,202440.0
15,12,1310406,3192,3194,1986.56,3787800.0
15,2,1311579,534,535,412.6,3253850.0
15,8,1312470,4031,4033,3819.52,3981320.0
13,1,1312619,4067,4459,1146.88,4636360.0
13,16,1313091,2583,2958,35.82,1016490.0
2,23,1320747,0,0,0.0,
4,4,1321841,626,1046,49.18,116380.0
5,21,1326866,3074,3433,263.47,339420.0
15,6,1331605,894,1307,1945.6,1031910.0
5,21,1331896,3190,3191,263.47,339420.0
5,2,1333700,503,861,39.35,165450.0
6,4,1337262,972,1428,99.05,232760.0
6,7,1337563,985,1389,203.54,244360.0
6,21,1337570,4164,4560,360.24,452560.0
6,15,1338481,1533,1741,339.06,185560.0
6,13,1338569,935,1318,78.11,584080.0
5,21,1338647,3747,3749,263.47,339420.0
6,13,1340427,1134,1134,78.11,584080.0
6,15,1340715,921,922,339.06,185560.0
5,15,1340833,826,827,251.44,139170.0
6,20,1340920,997,1638,193.99,185240.0
13,21,1341090,7293,7626,2856.96,3507340.0
6,3,1342799,673,673,157.65,448200.0
10,23,1342810,0,1,0.0,
5,17,1342904,618,619,110.57,127290.0
6,18,1344799,1439,1439,109.59,822720.0
13,7,1345072,2456,2790,1616.34,1893790.0
4,20,1347146,1805,2155,92.94,92620.0
6,15,1347217,1498,1499,339.06,185560.0
6,8,1347974,898,899,239.5,269920.0
4,14,1348737,476,841,86.82,58000.0
6,11,1349155,744,745,55.99,62880.0
6,10,1349547,233,233,152.73,380440.0
5,23,1350117,0,2,0.0,
6,14,1350167,520,521,176.48,116000.0
6,13,1351601,890,891,78.11,584080.0
6,18,1351735,1002,1003,109.59,822720.0
6,10,1352204,433,818,152.73,380440.0
6,15,1352994,1189,1189,339.06,185560.0
11,17,1353859,1302,1681,659.24,721310.0
13,13,1354843,2472,2474,623.2,4526620.0
9,20,1355502,1942,2313,538.32,463100.0
15,23,1355696,0,1,0.0,
6,23,1356866,0,0,0.0,
6,7,1357264,844,845,203.54,244360.0
6,16,1357478,2021,2021,14.98,131160.0
6,1,1357590,1132,1133,147.37,598240.0
6,11,1358698,800,800,55.99,62880.0
4,20,1359118,686,686,92.94,92620.0
2,14,1359544,577,921,52.0,29000.0
2,13,1359757,405,756,18.72,146020.0
13,16,1361045,2665,2667,35.82,1016490.0
4,19,1366038,1097,1097,85.6,103160.0
4,4,1368436,569,569,49.18,116380.0
6,18,1372066,765,1101,109.59,822720.0
6,9,1372212,1729,2059,272.38,511400.0
9,22,1374747,1642,2003,68.15,198200.0
6,22,1374833,1299,1301,26.17,79280.0
6,21,1376875,3473,3474,360.24,452560.0
4,21,1377457,3284,3285,170.74,226280.0
6,3,1378369,938,939,157.65,448200.0
5,16,1381441,1860,2226,11.25,98370.0
6,20,1381660,1888,1889,193.99,185240.0
6,17,1382637,609,609,149.32,169720.0
6,1,1383884,679,679,147.37,598240.0
2,5,1384597,121,487,41.06,6619.0
5,23,1384994,0,1,0.0,
6,12,1385796,579,580,133.42,256800.0
6,2,1386452,546,546,52.17,220600.0
6,18,1386713,109,110,109.59,822720.0
6,10,1387196,188,189,152.73,380440.0
6,15,1387284,934,935,339.06,185560.0
13,18,1388903,3414,3823,862.73,6376080.0
6,15,1391364,1066,1066,339.06,185560.0
5,19,1393331,984,985,129.23,154740.0
6,16,1393995,2084,2084,14.98,131160.0
6,13,1394165,1164,1164,78.11,584080.0
6,21,1395232,3473,3804,360.24,452560.0
6,7,1396033,1055,1055,203.54,244360.0
6,8,1396208,1130,1131,239.5,269920.0
4,12,1397025,347,717,66.35,128400.0
15,23,1398157,0,1,0.0,
11,8,1398422,1832,2239,1167.36,1147160.0
6,10,1405049,204,205,152.73,380440.0
6,18,1405227,711,711,109.59,822720.0
6,13,1405433,109,109,78.11,584080.0
6,18,1407067,151,151,109.59,822720.0
6,9,1407096,1711,1712,272.38,511400.0
6,13,1407623,773,774,78.11,584080.0
6,18,1409102,112,112,109.59,822720.0
13,12,1409550,951,1329,1034.24,1990200.0
6,15,1410203,145,145,339.06,185560.0
6,18,1410789,131,132,109.59,822720.0
11,4,1410833,1701,2058,416.85,989230.0
5,15,1411342,1108,1451,251.44,139170.0
5,1,1411556,978,1339,110.61,448680.0
5,22,1411893,1508,1852,19.48,59460.0
6,12,1412793,456,457,133.42,256800.0
6,7,1413667,935,937,203.54,244360.0
6,18,1413790,111,111,109.59,822720.0
6,20,1414189,1706,1706,193.99,185240.0
13,18,1414412,5884,5885,862.73,6376080.0
17,22,1415287,10926,11277,934.33,2477500.0
17,13,1415558,16027,16383,2560.0,18252500.0
5,12,1416484,728,729,99.52,192600.0
6,9,1417314,2181,2182,272.38,511400.0
6,23,1418498,0,0,0.0,
6,14,1418871,1073,1073,176.48,116000.0
6,21,1418941,114,446,360.24,452560.0
6,17,1419246,1055,1196,149.32,169720.0
6,2,1420109,773,773,52.17,220600.0
6,12,1421104,846,847,133.42,256800.0
2,13,1422460,769,1138,18.72,146020.0
17,14,1422742,17609,17951,5969.92,3625000.0
5,16,1423476,1896,1897,11.25,98370.0
17,20,1424308,28430,30686,6451.2,5788750.0
17,22,1424411,11423,18954,934.33,2477500.0
15,22,1425099,6458,6842,425.06,1169380.0
17,14,1425869,15101,29925,5969.92,3625000.0
17,18,1426680,15493,32178,3502.08,25710000.0
6,21,1426683,3976,3977,360.24,452560.0
6,23,1427791,0,0,0.0,
5,8,1428370,1274,1275,175.68,202440.0
6,6,1430066,384,385,131.74,69960.0
13,4,1430507,5685,6033,770.67,1803890.0
5,3,1430786,1154,1156,117.33,336150.0
6,15,1430849,1709,1710,339.06,185560.0
6,3,1431365,1433,1433,157.65,448200.0
6,19,1432586,1814,1815,174.19,206320.0
13,15,1433293,2060,2438,2662.4,1438090.0
6,17,1433603,798,798,149.32,169720.0
15,1,1436500,17779,17780,2170.88,8824040.0
17,2,1438586,2099,18506,876.27,6893750.0
6,10,1440033,513,513,152.73,380440.0
13,14,1442870,2255,2256,1433.66,899000.0
6,4,1443324,1061,1061,99.05,232760.0
6,3,1443569,1047,1047,157.65,448200.0
6,10,1443854,394,734,152.73,380440.0
2,22,1444351,1769,2119,6.29,19820.0
6,19,1447223,2556,2557,174.19,206320.0
6,20,1447312,1963,1963,193.99,185240.0
6,12,1447312,1306,1308,133.42,256800.0
11,13,1447368,6549,6911,340.48,2482340.0
6,12,1448062,1175,1733,133.42,256800.0
6,8,1448288,1728,2715,239.5,269920.0
6,12,1448874,1272,2177,133.42,256800.0
6,5,1449183,1411,2024,177.64,26476.0
6,8,1452129,1756,1756,239.5,269920.0
6,1,1452329,1657,1657,147.37,598240.0
5,12,1452339,978,1313,99.52,192600.0
13,8,1454349,4784,4786,1955.84,2091880.0
6,5,1455402,1327,1327,177.64,26476.0
5,19,1458059,1082,1083,129.23,154740.0
6,4,1458197,937,937,99.05,232760.0
6,23,1458559,0,0,0.0,
5,13,1461069,103,104,58.1,438060.0
6,22,1461189,1142,1142,26.17,79280.0
6,4,1463162,660,660,99.05,232760.0
6,14,1466396,479,479,176.48,116000.0
6,14,1466586,489,860,176.48,116000.0
6,12,1467278,415,415,133.42,256800.0
6,10,1467590,117,117,152.73,380440.0
15,11,1467646,2130,2466,499.78,927480.0
6,4,1469307,671,672,99.05,232760.0
5,21,1469677,3772,3773,263.47,339420.0
6,19,1470292,1380,1380,174.19,206320.0
6,4,1470897,775,775,99.05,232760.0
5,2,1472359,803,1216,39.35,165450.0
6,14,1473542,797,798,176.48,116000.0
6,5,1475341,1365,1366,177.64,26476.0
6,13,1475535,945,946,78.11,584080.0
15,10,1476797,307,309,2314.24,5611490.0
5,15,1476979,944,945,251.44,139170.0
6,10,1477149,464,465,152.73,380440.0
13,1,1479484,4043,4372,1146.88,4636360.0
6,23,1480364,0,0,0.0,
6,5,1481121,125,125,177.64,26476.0
6,17,1481467,757,759,149.32,169720.0
6,4,1481909,937,937,99.05,232760.0
15,9,1482006,5202,5203,4096.0,7543150.0
6,14,1482069,573,895,176.48,116000.0
6,7,1484088,837,837,203.54,244360.0
6,18,1484778,114,114,109.59,822720.0
2,20,1485054,1814,2154,53.74,46310.0
6,7,1487243,1061,1062,203.54,244360.0
6,12,1487780,957,958,133.42,256800.0
6,22,1488718,1312,1312,26.17,79280.0
13,3,1489589,2069,2070,1239.04,3473550.0
15,11,1490608,1004,1006,499.78,927480.0
10,5,1492360,1344,1739,654.16,86047.0
6,19,1492460,925,925,174.19,206320.0
15,15,1492528,110,111,5140.48,2737010.0
6,20,1495222,2000,2002,193.99,185240.0
6,18,1495851,148,148,109.59,822720.0
13,12,1497734,1077,1078,1034.24,1990200.0
9,4,1499011,1160,1516,244.77,581900.0
6,20,1499420,2335,2336,193.99,185240.0
5,20,1500531,2140,2472,142.84,138930.0
5,9,1500950,2185,2568,200.62,383550.0
6,9,1501244,2273,2273,272.38,511400.0
5,18,1502979,992,1396,83.54,617040.0
6,14,1504377,508,509,176.48,116000.0
6,7,1506583,1338,1339,203.54,244360.0
6,8,1508056,1198,1198,239.5,269920.0
6,4,1509971,918,919,99.05,232760.0
11,15,1510141,2208,2536,1679.36,788630.0
13,22,1510598,2920,3250,218.97,614420.0
5,10,1510670,110,111,113.55,285330.0
13,3,1511239,2031,2399,1239.04,3473550.0
6,1,1514503,695,695,147.37,598240.0
6,9,1514807,1565,1938,272.38,511400.0
6,5,1517453,1548,1548,177.64,26476.0
6,15,1517921,1281,1281,339.06,185560.0
15,17,1518216,2369,2757,2375.68,2503370.0
6,21,1519828,4155,4155,360.24,452560.0
11,16,1520528,2220,2221,48.77,557430.0
15,18,1520849,3799,4128,1638.4,12135120.0
6,8,1521547,1635,1636,239.5,269920.0
6,8,1524638,1515,1515,239.5,269920.0
6,7,1526898,1573,1573,203.54,244360.0
6,2,1527361,569,571,52.17,220600.0
6,2,1528243,2310,2311,52.17,220600.0
5,3,1528932,790,1148,117.33,336150.0
6,1,1530468,826,826,147.37,598240.0
6,12,1531173,405,405,133.42,256800.0
6,11,1531540,454,454,55.99,62880.0
13,17,1534844,1493,1840,1218.56,1315330.0
6,10,1536256,751,751,152.73,380440.0
6,18,1536935,107,107,109.59,822720.0
6,20,1537741,1660,1661,193.99,185240.0
6,23,1538011,0,1,0.0,
13,18,1540187,131,132,862.73,6376080.0
6,5,1540332,122,122,177.64,26476.0
15,6,1546924,907,1242,1945.6,1031910.0
2,7,1547684,586,996,47.45,61090.0
2,16,1551318,1776,1777,3.42,32790.0
9,2,1552123,992,1382,127.65,551500.0
5,12,1552284,693,1035,99.52,192600.0
5,12,1552769,341,709,99.52,192600.0
15,23,1553905,0,1,0.0,
5,19,1556363,704,705,129.23,154740.0
5,6,1556469,128,130,98.91,52470.0
15,1,1561378,4648,5029,2170.88,8824040.0
5,17,1563983,735,736,110.57,127290.0
5,14,1566369,656,658,131.05,87000.0
5,7,1566381,786,788,150.19,183270.0
11,9,1566806,2927,3329,1280.0,2173450.0
5,9,1567364,1973,1974,200.62,383550.0
5,14,1569090,886,887,131.05,87000.0
13,2,1572151,391,797,220.36,1709650.0
5,5,1572277,1214,1216,130.69,19857.0
7,23,1575267,0,1,0.0,
13,12,1583226,1096,1501,1034.24,1990200.0
13,6,1585762,255,257,1021.14,542190.0
13,9,1588951,4071,4072,2109.44,3963350.0
5,15,1588997,1488,1827,251.44,139170.0
15,17,1590693,2995,3349,2375.68,2503370.0
7,13,1591011,947,1276,98.49,730100.0
15,15,1594613,2195,2196,5140.48,2737010.0
15,11,1597423,2780,2781,499.78,927480.0
2,6,1597491,262,617,32.98,17490.0
11,21,1599793,5051,5416,1873.92,1923380.0
13,4,1600268,2608,2610,770.67,1803890.0
13,10,1602896,570,571,1208.32,2948410.0
15,16,1605240,3239,3240,68.05,1934610.0
15,4,1607679,4730,5107,1474.56,3433210.0
15,4,1613951,3135,3136,1474.56,3433210.0
5,10,1617698,251,603,113.55,285330.0
13,18,1617733,3220,3554,862.73,6376080.0
5,20,1622320,1548,1549,142.84,138930.0
9,5,1626706,1417,1746,490.83,66190.0
2,21,1632532,2960,3364,80.86,113140.0
13,18,1633335,6140,6486,862.73,6376080.0
11,13,1633386,3924,4259,340.48,2482340.0
13,19,1634171,5252,5668,1413.12,1598980.0
15,22,1637728,3553,3927,425.06,1169380.0
13,20,1643210,2977,2978,1505.28,1435610.0
7,21,1644131,3681,4085,458.61,565700.0
15,1,1645764,5603,5604,2170.88,8824040.0
13,12,1647202,1389,1391,1034.24,1990200.0
13,23,1647610,0,1,0.0,
5,23,1654659,0,1,0.0,
10,2,1655984,944,1346,95.47,716950.0
5,20,1659266,1609,1973,142.84,138930.0
2,20,1666872,761,1116,53.74,46310.0
11,7,1667521,1308,1681,987.98,1038530.0
13,7,1670248,1251,1609,1616.34,1893790.0
9,22,1671285,2059,2428,68.15,198200.0
5,3,1678661,852,1231,117.33,336150.0
5,13,1680287,694,696,58.1,438060.0
7,9,1680739,1759,2136,339.58,639250.0
5,5,1681128,1139,1141,130.69,19857.0
5,20,1683965,1605,1607,142.84,138930.0
5,14,1686755,674,676,131.05,87000.0
13,5,1686847,2252,2636,1413.12,205189.0
15,23,1695349,0,1,0.0,
2,8,1698527,1087,1505,64.36,67480.0
13,8,1699026,2117,2118,1955.84,2091880.0
5,14,1702499,618,994,131.05,87000.0
7,14,1703896,634,1049,220.66,145000.0
13,23,1705484,0,2,0.0,
15,1,1710048,7580,7915,2170.88,8824040.0
15,21,1710388,12165,12526,5560.32,6675260.0
5,1,1720906,1023,1403,110.61,448680.0
11,5,1721657,2133,2512,877.69,112523.0
5,7,1723582,868,869,150.19,183270.0
11,8,1735878,1515,1852,1167.36,1147160.0
5,3,1737233,804,1190,117.33,336150.0
13,19,1737803,2909,3264,1413.12,1598980.0
15,4,1738183,3989,4338,1474.56,3433210.0
5,23,1741812,0,1,0.0,
5,22,1743255,1101,1103,19.48,59460.0
13,19,1744224,2006,2007,1413.12,1598980.0
5,18,1746073,145,146,83.54,617040.0
15,5,1747703,3018,3019,2744.32,390521.0
15,7,1752929,2422,2423,3120.15,3604310.0
2,14,1756327,430,747,52.0,29000.0
13,7,1757740,1636,1989,1616.34,1893790.0
5,6,1759706,151,531,98.91,52470.0
5,10,1763293,443,445,113.55,285330.0
13,16,1765482,2740,2741,35.82,1016490.0
11,17,1771019,768,1167,659.24,721310.0
15,22,1772623,2763,3108,425.06,1169380.0
5,21,1774159,114,462,263.47,339420.0
5,14,1774904,114,116,131.05,87000.0
2,17,1776398,535,897,45.17,42430.0
5,7,1778261,717,719,150.19,183270.0
13,4,1785058,2429,2826,770.67,1803890.0
5,2,1786372,630,631,39.35,165450.0
13,16,1786565,2969,3346,35.82,1016490.0
5,20,1788154,2401,2402,142.84,138930.0
5,22,1788777,1590,1960,19.48,59460.0
5,1,1789616,726,1071,110.61,448680.0
5,10,1790317,207,446,113.55,285330.0
15,12,1790466,3340,3672,1986.56,3787800.0
15,4,1794353,4187,4188,1474.56,3433210.0
13,5,1795007,2815,2816,1413.12,205189.0
15,12,1801465,2866,2867,1986.56,3787800.0
5,12,1803054,343,709,99.52,192600.0
13,3,1810446,5244,5605,1239.04,3473550.0
5,5,1810723,1538,1539,130.69,19857.0
10,12,1810767,4939,5283,430.26,834600.0
13,13,1810830,5384,5721,623.2,4526620.0
15,19,1810844,7582,7584,2744.32,3043220.0
5,14,1812613,719,720,131.05,87000.0
13,14,1813295,1821,2197,1433.66,899000.0
5,5,1814575,1029,1030,130.69,19857.0
5,22,1817097,1677,1678,19.48,59460.0
15,21,1820061,7083,7084,5560.32,6675260.0
5,23,1821679,0,2,0.0,
5,18,1822566,140,141,83.54,617040.0
13,8,1823336,2737,2739,1955.84,2091880.0
9,18,1828754,1155,1558,277.36,2056800.0
2,9,1829394,1061,1448,71.45,127850.0
15,19,1830494,4512,4514,2744.32,3043220.0
15,16,1831684,3506,3841,68.05,1934610.0
11,2,1832389,570,961,177.06,937550.0
5,1,1834196,902,1249,110.61,448680.0
13,17,1835035,1800,1801,1218.56,1315330.0
5,14,1839764,492,494,131.05,87000.0
5,2,1844177,407,408,39.35,165450.0
5,16,1845160,1822,1823,11.25,98370.0
2,18,1846375,130,484,26.6,205680.0
5,15,1848088,141,143,251.44,139170.0
13,4,1848345,2965,3346,770.67,1803890.0
5,19,1848612,833,834,129.23,154740.0
9,13,1849683,2168,2509,198.77,1460200.0
19,5,1849957,11808,12148,17448.96,2356364.0
5,2,1852110,765,767,39.35,165450.0
15,6,1854330,6568,6998,1945.6,1031910.0
13,5,1854948,4424,4426,1413.12,205189.0
5,21,1858235,4613,4614,263.47,339420.0
5,11,1858343,1338,1723,42.57,47160.0
15,9,1858812,6829,7204,4096.0,7543150.0
5,9,1860247,2636,2637,200.62,383550.0
15,9,1867444,4820,4821,4096.0,7543150.0
11,22,1871557,2113,2492,117.97,336940.0
13,5,1872025,2558,2923,1413.12,205189.0
5,20,1873209,1300,1634,142.84,138930.0
5,7,1877093,1217,1218,150.19,183270.0
5,17,1883133,604,605,110.57,127290.0
13,16,1883813,2695,2697,35.82,1016490.0
5,6,1884165,142,144,98.91,52470.0
5,12,1891505,467,468,99.52,192600.0
15,22,1893657,2950,3340,425.06,1169380.0
5,4,1895601,848,849,73.68,174570.0
5,6,1895840,280,612,98.91,52470.0
15,10,1896809,113,450,2314.24,5611490.0
11,2,1897174,384,735,177.06,937550.0
5,12,1897576,289,291,99.52,192600.0
5,2,1899665,656,658,39.35,165450.0
5,1,1903440,668,669,110.61,448680.0
2,18,1904146,367,741,26.6,205680.0
5,11,1905552,961,963,42.57,47160.0
19,20,1906606,2678,3035,19015.68,16486360.0
13,13,1906783,130,497,623.2,4526620.0
5,3,1911645,715,716,117.33,336150.0
15,18,1914128,3335,3756,1638.4,12135120.0
5,17,1914307,694,695,110.57,127290.0
11,6,1914777,709,1114,559.9,297330.0
5,16,1918422,1959,1960,11.25,98370.0
15,1,1919032,6479,6481,2170.88,8824040.0
5,10,1920742,236,238,113.55,285330.0
19,7,1921917,4861,5263,19733.67,21748040.0
5,9,1924168,1992,1993,200.62,383550.0
2,16,1924206,1630,1989,3.42,32790.0
5,14,1925834,461,804,131.05,87000.0
13,12,1927241,966,1344,1034.24,1990200.0
5,6,1928176,407,409,98.91,52470.0
13,22,1932734,2423,2424,218.97,614420.0
5,6,1934286,339,340,98.91,52470.0
15,23,1938599,0,1,0.0,
13,10,1939038,416,417,1208.32,2948410.0
5,13,1942592,468,469,58.1,438060.0
5,8,1943285,1040,1041,175.68,202440.0
5,19,1946145,853,854,129.23,154740.0
2,15,1946966,648,1022,79.18,46390.0
5,17,1949744,562,563,110.57,127290.0
11,21,1953676,4487,4867,1873.92,1923380.0
5,12,1954393,688,690,99.52,192600.0
13,18,1958087,119,505,862.73,6376080.0
15,18,1959366,128,538,1638.4,12135120.0
13,23,1959469,0,2,0.0,
5,7,1964494,723,725,150.19,183270.0
5,16,1965211,2054,2413,11.25,98370.0
5,6,1965294,148,149,98.91,52470.0
5,10,1967677,204,206,113.55,285330.0
5,15,1969543,1159,1160,251.44,139170.0
5,14,1970857,525,526,131.05,87000.0
9,3,1972045,1015,1388,394.15,1120500.0
5,11,1973234,1052,1053,42.57,47160.0
5,18,1974035,735,736,83.54,617040.0
5,11,1977836,778,779,42.57,47160.0
5,8,1978336,1146,1147,175.68,202440.0
5,10,1979650,242,244,113.55,285330.0
10,9,1980112,2564,2903,937.74,1662050.0
19,15,1980640,1562,1885,32419.84,16514840.0
15,4,1981434,3968,4293,1474.56,3433210.0
5,16,1982976,2173,2174,11.25,98370.0
5,19,1984162,836,837,129.23,154740.0
15,20,1989254,5330,5331,2949.12,2732290.0
9,13,1994223,1275,1637,198.77,1460200.0
5,18,1995025,117,119,83.54,617040.0
13,4,1999806,2559,3024,770.67,1803890.0
5,23,2002259,0,2,0.0,
19,14,2003109,314,692,17254.4,10324000.0
2,17,2003377,682,1052,45.17,42430.0
11,23,2005279,0,1,0.0,
15,15,2007819,1635,1972,5140.48,2737010.0
13,15,2011457,1109,1111,2662.4,1438090.0
13,12,2014258,930,931,1034.24,1990200.0
15,10,2014539,641,642,2314.24,5611490.0
15,12,2017122,3116,3117,1986.56,3787800.0
5,14,2018700,633,1035,131.05,87000.0
2,22,2022059,1182,1552,6.29,19820.0
5,11,2024991,917,918,42.57,47160.0
5,9,2026312,1370,1371,200.62,383550.0
5,5,2027799,1143,1144,130.69,19857.0
15,14,2029211,1782,1784,2775.04,1711000.0
13,20,2029484,4023,4385,1505.28,1435610.0
5,3,2029777,1109,1110,117.33,336150.0
15,20,2030967,4323,4644,2949.12,2732290.0
5,8,2031899,1547,1548,175.68,202440.0
5,19,2031943,1182,1504,129.23,154740.0
11,13,2041516,1580,1955,340.48,2482340.0
15,3,2043446,3930,3931,2375.68,6610950.0
19,7,2043956,4483,4852,19733.67,21748040.0
13,20,2047353,3868,4268,1505.28,1435610.0
13,15,2051291,1887,2239,2662.4,1438090.0
13,22,2054964,2662,2663,218.97,614420.0
5,18,2057377,126,506,83.54,617040.0
2,17,2057743,729,1108,45.17,42430.0
5,22,2059543,1238,1240,19.48,59460.0
13,21,2060907,7152,7154,2856.96,3507340.0
11,7,2064288,1549,1926,987.98,1038530.0
15,1,2065692,5891,6263,2170.88,8824040.0
5,20,2067392,1666,1668,142.84,138930.0
15,19,2076283,4323,4325,2744.32,3043220.0
13,14,2079479,1155,1576,1433.66,899000.0
5,10,2083033,213,619,113.55,285330.0
15,8,2084360,2634,2635,3819.52,3981320.0
13,11,2093788,1445,1832,266.54,487320.0
19,19,2094723,1824,2209,17059.84,18362480.0
2,20,2098213,1366,1734,53.74,46310.0
9,20,2098365,2550,2881,538.32,463100.0
11,22,2098704,1969,2322,117.97,336940.0
13,12,2098993,1170,1171,1034.24,1990200.0
5,10,2099441,124,487,113.55,285330.0
15,7,2100544,2604,2947,3120.15,3604310.0
5,15,2103520,652,653,251.44,139170.0
15,2,2103746,388,390,412.6,3253850.0
5,3,2103879,958,1332,117.33,336150.0
15,15,2104381,2079,2080,5140.48,2737010.0
5,4,2104639,896,897,73.68,174570.0
15,22,2105128,3311,3675,425.06,1169380.0
5,17,2112615,603,604,110.57,127290.0
19,1,2113943,2585,2949,13117.44,53243360.0
