query_stream_id,query_id,start,relative_start,query_duration,query_duration_with_queue,start_delay
14,12,1759321728777,5588,2209,3081,1
14,17,1759321728109,4920,4131,4996,0
14,1,1759321726908,3719,7274,8240,0
14,12,1759321736967,13778,1139,1140,0
14,18,1759321737447,14258,9558,9559,0
14,4,1759321744905,21716,3840,3841,0
14,2,1759321748830,25641,2784,2785,0
14,12,1759321752192,29003,1769,1770,0
14,19,1759321745767,22578,8094,8859,1
14,3,1759321759136,35947,4414,4415,0
14,10,1759321759138,35949,5122,5122,0
14,2,1759321782290,59101,607,1443,0
14,11,1759321787308,64119,2416,2418,1
14,4,1759321805716,82527,3678,4574,0
14,22,1759321817239,94050,3906,3907,0
14,1,1759321819241,96052,8453,9311,1
14,2,1759321827680,104491,619,1464,1
14,10,1759321823805,100616,5958,5960,1
14,20,1759321826555,103366,4702,5413,0
14,10,1759321827325,104136,4760,5644,1
14,8,1759321826946,103757,8366,9112,1
14,6,1759321837011,113822,515,516,0
14,20,1759321836145,112956,2377,2378,0
14,12,1759321842895,119706,1229,1230,1
14,20,1759321850379,127190,2677,3482,1
14,14,1759321850057,126868,6206,6207,1
14,14,1759321858545,135356,1021,1021,0
14,2,1759321860370,137181,483,484,0
14,9,1759321850411,127222,10017,10845,1
14,20,1759321859045,135856,3218,3219,0
14,8,1759321863451,140262,1944,1945,1
14,2,1759321872184,148995,401,1345,0
14,3,1759321871648,148459,4906,4908,0
14,8,1759321874632,151443,3168,3169,1
14,11,1759321877434,154245,823,823,0
14,2,1759321877969,154780,571,572,0
14,15,1759321881068,157879,2193,2194,1
14,14,1759321885085,161896,1317,1318,0
14,18,1759321877684,154495,9923,10766,0
14,19,1759321883727,160538,7344,7345,1
14,1,1759321885772,162583,7842,8675,1
14,1,1759321896635,173446,6689,6689,0
14,11,1759321903969,180780,980,981,0
14,20,1759321903312,180123,3954,4762,0
14,16,1759321904366,181177,6533,7283,0
14,11,1759321910730,187541,1743,1744,0
14,19,1759321904782,181593,9229,9997,1
14,2,1759321912944,189755,2110,2111,1
14,22,1759321912029,188840,4526,5288,1
14,10,1759321912023,188834,7569,7570,1
14,20,1759321913116,189927,7007,7722,1
14,11,1759321919451,196262,3745,3745,0
14,9,1759321904909,181720,21134,21889,1
14,22,1759321917823,194634,9539,9539,0
14,6,1759321927368,204179,1433,1434,0
14,18,1759321908732,185543,20311,20313,1
14,17,1759321923867,200678,6295,6296,0
14,15,1759321930604,207415,2139,2139,0
14,16,1759321926468,203279,8655,9417,0
14,10,1759321918744,195555,21359,21360,0
14,10,1759321922931,199742,17526,17527,1
14,9,1759321920296,197107,23586,23587,1
14,6,1759321945673,222484,816,818,1
