query_stream_id,query_id,start,relative_start,query_duration,query_duration_with_queue,start_delay
14,22,1758733234886,2737,7230,8707,1
14,12,1758733243860,11711,10065,10067,1
14,23,1758733255871,23722,0,2,2
14,6,1758733245249,13100,10668,11452,1
14,16,1758733245637,13488,15305,16083,1
14,10,1758733236865,4716,25737,27337,1
14,2,1758733262101,29952,6308,6309,0
14,4,1758733232752,603,34174,36646,1
14,4,1758733244383,12234,23925,25015,1
14,19,1758733246353,14204,27639,28441,1
14,19,1758733232970,821,39574,41827,1
14,3,1758733251453,19304,27363,28690,1
14,12,1758733277526,45377,5419,5420,0
14,10,1758733271385,39236,15419,15420,1
14,4,1758733270852,38703,16033,16034,1
14,1,1758733249710,17561,37179,38735,1
14,19,1758733277647,45498,13253,13255,1
14,14,1758733286276,54127,7713,7716,1
14,12,1758733291748,59599,3550,3552,1
14,6,1758733296097,63948,770,771,0
14,15,1758733293210,61061,10388,10389,1
14,17,1758733298856,66707,10060,10061,1
14,23,1758733326684,94535,0,1,0
14,15,1758733310918,78769,15143,16741,0
14,15,1758733313301,81152,12592,14359,1
14,2,1758733326575,94426,872,1957,0
14,16,1758733311498,79349,15875,17184,1
14,10,1758733309722,77573,19476,19477,0
14,18,1758733286941,54792,43717,43718,1
14,22,1758733318163,86014,15975,17385,0
14,17,1758733319868,87719,17607,18540,0
14,10,1758733322310,90161,20508,25857,1
14,8,1758733315339,83190,33165,34347,1
14,16,1758733338502,106353,16390,16391,0
14,9,1758733306410,74261,49872,49874,1
14,22,1758733347314,115165,11853,12936,1
14,23,1758733366257,134108,0,1,1
14,4,1758733343434,111285,26696,27845,0
14,12,1758733355882,123733,12772,17139,1
14,6,1758733362824,130675,4886,13341,1
14,4,1758733341427,109278,34736,34738,0
14,4,1758733350231,118082,27222,27223,1
14,15,1758733364843,132694,4674,12852,1
14,20,1758733355764,123615,21533,22053,1
14,1,1758733327238,95089,49730,51024,1
14,9,1758733355651,123502,39699,39701,1
14,9,1758733343858,111709,55187,56297,0
14,17,1758733378458,146309,22687,22688,1
14,19,1758733377660,145511,26905,26907,1
14,18,1758733311389,79240,102625,104043,0
14,3,1758733393170,161021,20141,22323,1
14,6,1758733408864,176715,7608,7609,1
14,6,1758733411508,179359,1824,5749,1
14,4,1758733390515,158366,28641,29821,1
14,1,1758733370397,138248,47243,53012,1
14,1,1758733378371,146222,45953,45954,1
14,12,1758733412507,180358,9393,13359,1
14,15,1758733422891,190742,5117,6550,0
14,16,1758733415775,183626,15740,20299,0
14,14,1758733431382,199233,5335,5336,0
14,17,1758733411766,179617,21637,25364,1
14,2,1758733431842,199693,1668,5902,1
14,22,1758733422287,190138,14540,15661,0
14,3,1758733412890,180741,28774,33140,0
14,11,1758733432971,200822,11768,15927,1
14,23,1758733451724,219575,0,2,1
14,15,1758733443466,211317,7681,10246,1
14,10,1758733428715,196566,24997,24998,1
14,16,1758733433094,200945,16732,21382,1
14,16,1758733435206,203057,16598,19340,0
14,1,1758733407828,175679,51615,51615,0
14,18,1758733371240,139091,83287,88211,0
14,11,1758733453894,221745,5959,5960,0
14,6,1758733457107,224958,3667,3668,0
14,18,1758733352883,120734,111849,111850,1
14,16,1758733447247,215098,14254,20718,0
14,9,1758733411434,179285,55369,57290,1
14,20,1758733455651,223502,13578,13579,0
14,10,1758733462845,230696,15301,15302,1
14,4,1758733443713,211564,31399,36584,1
14,8,1758733460206,228057,20332,20333,1
14,16,1758733466796,234647,13798,13798,0
14,16,1758733464644,232495,16138,16138,0
14,8,1758733479877,247728,11552,11553,1
14,16,1758733485445,253296,12598,12599,0
14,11,1758733493478,261329,3888,5705,0
14,23,1758733502291,270142,0,1,0
14,12,1758733495816,263667,11725,12835,1
14,22,1758733497034,264885,12615,13394,1
14,3,1758733489540,257391,25207,25207,0
14,17,1758733492831,260682,21917,21917,0
14,10,1758733494813,262664,20223,21522,0
14,2,1758733505974,273825,1861,10636,0
14,3,1758733500439,268290,22493,22494,0
14,12,1758733506321,274172,6598,16612,0
14,2,1758733515445,283296,1441,8929,0
14,4,1758733498863,266714,25920,25921,0
14,2,1758733516895,284746,1021,8502,1
14,18,1758733432112,199963,89499,94106,0
14,20,1758733503745,271596,17928,28930,0
14,16,1758733519698,287549,15077,20163,0
14,16,1758733520194,288045,15076,20277,0
14,3,1758733521668,289519,32562,37113,0
14,10,1758733523185,291036,26147,35638,0
14,1,1758733502281,270132,51973,58342,0
14,12,1758733529763,297614,23117,33825,0
14,1,1758733510180,278031,42155,54909,1
14,16,1758733525682,293533,28957,43136,0
14,18,1758733460826,228677,112085,112086,1
14,18,1758733506443,274294,80872,91038,0
14,1,1758733532614,300465,48494,74704,0
14,15,1758733598715,366566,9535,10543,1
14,18,1758733486275,254126,123148,123148,0
14,19,1758733580337,348188,31494,31495,0
14,22,1758733597492,365343,14340,14341,0
14,11,1758733606671,374522,5645,10806,0
14,11,1758733605423,373274,8334,12168,0
14,16,1758733599367,367218,19989,20769,0
14,18,1758733503727,271578,117578,124279,1
14,20,1758733608363,376214,16884,20353,0
14,22,1758733619878,387729,16674,16932,0
14,1,1758733583829,351680,53039,54818,0
14,16,1758733620565,388416,18100,25541,1
14,14,1758733625036,392887,9722,23333,0
14,18,1758733531960,299811,90274,117095,1
14,6,1758733626767,394618,4315,23654,0
14,4,1758733619737,387588,33047,33047,0
14,15,1758733627602,395453,4995,25763,0
14,1,1758733599743,367594,47303,54877,0
14,9,1758733590680,358531,62735,63941,0
14,10,1758733624887,392738,19298,31222,0
14,4,1758733622610,390461,31440,37547,1
14,2,1758733643740,411591,1783,18200,1
14,11,1758733642468,410319,6507,20147,0
14,22,1758733628699,396550,14994,35349,0
14,1,1758733618392,386243,47181,47183,0
14,12,1758733637058,404909,11270,28833,0
14,22,1758733634521,402372,13347,32190,0
14,14,1758733648551,416402,5496,19561,1
14,10,1758733640594,408445,22126,36153,0
14,19,1758733630867,398718,27723,47277,0
14,3,1758733633288,401139,25399,44897,1
14,20,1758733664788,432639,10098,13421,0
14,16,1758733647311,415162,17048,31677,0
14,3,1758733666162,434013,18430,29015,0
14,4,1758733652326,420177,31131,44695,0
14,15,1758733668688,436539,21391,30886,0
14,11,1758733679811,447662,20242,20243,1
14,2,1758733695280,463131,1193,5487,0
14,14,1758733681004,448855,5799,19972,0
14,8,1758733671655,439506,37721,44275,0
14,17,1758733694046,461897,20206,23181,0
14,16,1758733705498,473349,18340,18340,0
14,4,1758733697895,465746,24616,26774,0
14,1,1758733666532,434383,48163,59775,0
14,9,1758733649997,417848,62267,76318,0
14,8,1758733707743,475594,9148,18632,0
14,18,1758733606096,373947,122422,125749,0
14,12,1758733714755,482606,13123,24676,0
14,22,1758733710533,478384,16191,29496,0
14,22,1758733718522,486373,15550,23343,0
14,10,1758733707105,474956,26147,34973,0
14,10,1758733712568,480419,17433,29535,1
14,8,1758733726163,494014,13095,26363,1
14,8,1758733726048,493899,22316,28113,0
14,3,1758733719412,487263,28809,35773,0
14,20,1758733735900,503751,14338,20515,0
14,15,1758733739208,507059,5116,18434,0
14,9,1758733703432,471283,56795,56796,0
14,16,1758733728997,496848,21245,32277,0
14,15,1758733750502,518353,7859,17584,0
14,12,1758733743735,511586,12081,24762,0
14,19,1758733736969,504820,26401,31535,0
14,22,1758733745172,513023,12902,25373,0
14,2,1758733753833,521684,1234,17945,0
14,10,1758733740622,508473,20856,34396,1
14,14,1758733754840,522691,5825,22763,0
14,18,1758733664460,432311,111346,113597,0
14,19,1758733742470,510321,27479,40195,0
14,16,1758733751216,519067,17065,33936,0
14,8,1758733750664,518515,26269,36879,0
14,10,1758733752885,520736,20138,35749,0
14,20,1758733757533,525384,18091,38616,0
14,3,1758733756763,524614,19847,40687,0
14,10,1758733765830,533681,14328,36041,0
14,18,1758733651964,419815,136457,150068,0
14,15,1758733775163,543014,4584,26871,0
14,10,1758733767582,535433,16412,37465,0
14,15,1758733782004,549855,4779,24807,0
14,15,1758733777999,545850,4940,28812,0
14,3,1758733763806,531657,22109,43454,0
14,20,1758733772966,540817,13277,36460,0
14,11,1758733786713,554564,5844,24177,0
14,11,1758733790008,557859,4490,21294,1
14,15,1758733793337,561188,4333,20422,0
14,22,1758733783815,551666,13362,31581,0
14,12,1758733788745,556596,11550,29615,0
14,19,1758733756121,523972,44408,63304,0
14,12,1758733808477,576328,8124,10948,0
14,11,1758733816778,584629,6085,6086,1
14,22,1758733810755,578606,12491,15495,0
14,11,1758733825120,592971,2973,2974,0
14,3,1758733791282,559133,21652,37631,1
14,2,1758733839109,606960,667,1717,0
14,8,1758733820117,587968,21347,21347,0
14,4,1758733819306,587157,27069,27188,0
14,23,1758733846940,614791,0,1,0
14,1,1758733800529,568380,44851,55213,0
14,6,1758733851211,619062,4479,6169,0
14,18,1758733753684,521535,96028,110848,0
14,18,1758733729926,497777,125646,137585,0
14,10,1758733850756,618607,17751,17752,0
14,10,1758733851734,619585,21299,25310,2
