job_id,query_id,database_id,start,start_timestamp,end_timestamp,Queueing Delay,Buffer Delay,I/O,CPU,Shuffle,query_duration_with_queue,query_duration,mon_cost
104,14,1,19500000.0,19500000.0,19500100.0,0,0.0,0.0013,0.007394999999999998,0.0052,0.007394999999999998,0.007394999999999998,78.69300626109728
105,14,1,19505000.0,19505000.0,19505100.0,0,0.0,0.013,0.07394999999999999,0.06381818181818183,0.07394999999999999,0.07394999999999999,78.69300626109728
106,14,1,19550000.0,19550000.0,19550300.0,0,0.0,0.0299,0.17008499999999996,0.18604444444444446,0.17008499999999996,0.17008499999999996,78.69300626109728
107,14,1,19600000.0,19600000.0,19601200.0,0,0.0,0.0767,0.43630499999999983,0.7561535353535354,0.43630499999999983,0.43630499999999983,78.69300626109728
108,14,1,19700000.0,19700000.0,19702000.0,0,0.0,0.1105,0.6285749999999998,1.3795757575757577,0.6285749999999998,0.6285749999999998,78.69300626109728
109,14,1,19900000.0,19900000.0,19903200.0,0,0.0,0.1625,0.9243749999999994,2.275000000000001,0.9243749999999994,0.9243749999999994,78.69300626109728
110,14,1,20200000.0,20200000.0,20205100.0,0,0.0,0.2626,1.493789999999999,3.6764000000000014,1.493789999999999,1.493789999999999,78.69300626109728
111,14,1,20600000.0,20600000.0,20609100.0,0,0.0,0.4628,2.6326200000000006,6.479199999999993,2.6326200000000006,2.6326200000000006,78.69300626109728
112,15,1,21000000.0,21000000.0,21000100.0,0,0.0,0.0019795000000000004,0.015772599999999998,0.007918000000000001,0.015772599999999998,0.015772599999999998,78.69300626109728
113,15,1,21005000.0,21005000.0,21005200.0,0,0.0,0.019795,0.15772599999999998,0.09717545454545456,0.15772599999999998,0.15772599999999998,78.69300626109728
114,15,1,21050000.0,21050000.0,21050600.0,0,0.0,0.0455285,0.3627697999999999,0.28328844444444445,0.3627697999999999,0.3627697999999999,78.69300626109728
115,15,1,21100000.0,21100000.0,21102100.0,0,0.0,0.11679050000000002,0.9305833999999995,1.1513891717171718,0.9305833999999995,0.9305833999999995,78.69300626109728
116,15,1,21200000.0,21200000.0,21203500.0,0,0.0,0.1682575,1.3406709999999993,2.1006693939393943,1.3406709999999993,1.3406709999999993,78.69300626109728
117,15,1,21400000.0,21400000.0,21405400.0,0,0.0,0.2474375,1.9715749999999996,3.464125000000002,1.9715749999999996,1.9715749999999996,78.69300626109728
118,15,1,21700000.0,21700000.0,21708700.0,0,0.0,0.3998590000000001,3.186065200000002,5.598025999999996,3.186065200000002,3.186065200000002,78.69300626109728
119,15,1,22100000.0,22100000.0,22115500.0,0,0.0,0.704702,5.615045599999991,9.865827999999981,5.615045599999991,5.615045599999991,78.69300626109728
120,16,1,22500000.0,22500000.0,22500100.0,0,0.0,8.55e-05,0.013935749999999997,0.000342,0.013935749999999997,0.013935749999999997,78.69300626109728
121,16,1,22505000.0,22505000.0,22505200.0,0,0.0,0.0008550000000000001,0.13935749999999997,0.004197272727272728,0.13935749999999997,0.13935749999999997,78.69300626109728
122,16,1,22550000.0,22550000.0,22550400.0,0,0.0,0.0019665,0.32052224999999995,0.012235999999999999,0.32052224999999995,0.32052224999999995,78.69300626109728
123,16,1,22600000.0,22600000.0,22600900.0,0,0.0,0.0050445,0.8222092499999996,0.04973163636363636,0.8222092499999996,0.8222092499999996,78.69300626109728
124,16,1,22700000.0,22700000.0,22701200.0,0,0.0,0.0072675,1.1845387499999993,0.09073363636363636,1.1845387499999993,1.1845387499999993,78.69300626109728
125,16,1,22900000.0,22900000.0,22901900.0,0,0.0,0.0106875,1.7419687499999992,0.149625,1.7419687499999992,1.7419687499999992,78.69300626109728
126,16,1,23200000.0,23200000.0,23203100.0,0,0.0,0.017271,2.815021500000001,0.241794,2.815021500000001,2.815021500000001,78.69300626109728
127,16,1,23600000.0,23600000.0,23605400.0,0,0.0,0.030438,4.961126999999996,0.42613199999999996,4.961126999999996,4.961126999999996,78.69300626109728
128,17,1,24000000.0,24000000.0,24000100.0,0,0.0,0.00112925,0.034262224999999986,0.004517,0.034262224999999986,0.034262224999999986,78.69300626109728
129,17,1,24005000.0,24005000.0,24005400.0,0,0.0,0.011292500000000002,0.3426222499999999,0.055435909090909105,0.3426222499999999,0.3426222499999999,78.69300626109728
130,17,1,24050000.0,24050000.0,24050900.0,0,0.0,0.025972750000000003,0.7880311749999995,0.16160822222222224,0.7880311749999995,0.7880311749999995,78.69300626109728
131,17,1,24100000.0,24100000.0,24102700.0,0,0.0,0.06662575000000001,2.0214712749999992,0.6568356767676768,2.0214712749999992,2.0214712749999992,78.69300626109728
132,17,1,24200000.0,24200000.0,24204100.0,0,0.0,0.09598625,2.9122891250000014,1.1983737878787877,2.9122891250000014,2.9122891250000014,78.69300626109728
133,17,1,24400000.0,24400000.0,24406200.0,0,0.0,0.14115625,4.282778124999999,1.9761875000000004,4.282778124999999,4.282778124999999,78.69300626109728
134,17,1,24700000.0,24700000.0,24710100.0,0,0.0,0.22810850000000002,6.9209694499999825,3.193519000000001,6.9209694499999825,6.9209694499999825,78.69300626109728
135,17,1,25100000.0,25100000.0,25117800.0,0,0.0,0.402013,12.19735209999995,5.628181999999996,12.19735209999995,12.19735209999995,78.69300626109728
136,18,1,25500000.0,25500000.0,25500200.0,0,0.0,0.000665,0.12675029999999995,0.00266,0.12675029999999995,0.12675029999999995,78.69300626109728
137,18,1,25505000.0,25505000.0,25506300.0,0,0.0,0.00665,1.2675029999999992,0.03264545454545455,1.2675029999999992,1.2675029999999992,78.69300626109728
138,18,1,25550000.0,25550000.0,25553000.0,0,0.0,0.015295000000000001,2.915256900000001,0.0951688888888889,2.915256900000001,2.915256900000001,78.69300626109728
139,18,1,25600000.0,25600000.0,25607800.0,0,0.0,0.039235,7.4782676999999795,0.38680161616161624,7.4782676999999795,7.4782676999999795,78.69300626109728
140,18,1,25700000.0,25700000.0,25711500.0,0,0.0,0.056525,10.773775499999958,0.7057060606060606,10.773775499999958,10.773775499999958,78.69300626109728
141,18,1,25900000.0,25900000.0,25917000.0,0,0.0,0.083125,15.843787499999957,1.1637499999999998,15.843787499999957,15.843787499999957,78.69300626109728
142,18,1,26200000.0,26200000.0,26227500.0,0,0.0,0.13433000000000003,25.603560600000215,1.8806200000000006,25.603560600000215,25.603560600000215,78.69300626109728
143,18,1,26600000.0,26600000.0,26648500.0,0,0.0,0.23674,45.12310680000021,3.3143600000000015,45.12310680000021,45.12310680000021,78.69300626109728
144,19,1,27000000.0,27000000.0,27000100.0,0,0.0,0.001285,0.04932337499999999,0.0051400000000000005,0.04932337499999999,0.04932337499999999,78.69300626109728
145,19,1,27005000.0,27005000.0,27005500.0,0,0.0,0.01285,0.49323374999999986,0.06308181818181818,0.49323374999999986,0.49323374999999986,78.69300626109728
146,19,1,27050000.0,27050000.0,27051300.0,0,0.0,0.029555,1.1344376249999992,0.18389777777777777,1.1344376249999992,1.1344376249999992,78.69300626109728
147,19,1,27100000.0,27100000.0,27103700.0,0,0.0,0.075815,2.910079125000001,0.7474286868686868,2.910079125000001,2.910079125000001,78.69300626109728
148,19,1,27200000.0,27200000.0,27205500.0,0,0.0,0.109225,4.192486875000001,1.363657575757576,4.192486875000001,4.192486875000001,78.69300626109728
149,19,1,27400000.0,27400000.0,27408400.0,0,0.0,0.16062500000000002,6.165421874999988,2.2487500000000007,6.165421874999988,6.165421874999988,78.69300626109728
150,19,1,27700000.0,27700000.0,27713600.0,0,0.0,0.25956999999999997,9.963321749999965,3.6339800000000015,9.963321749999965,9.963321749999965,78.69300626109728
151,19,1,28100000.0,28100000.0,28124000.0,0,0.0,0.4574600000000001,17.559121499999996,6.404439999999994,17.559121499999996,17.559121499999996,78.69300626109728
152,20,1,28500000.0,28500000.0,28500100.0,0,0.0,0.0013435,0.0482202875,0.005374,0.0482202875,0.0482202875,78.69300626109728
153,20,1,28505000.0,28505000.0,28505500.0,0,0.0,0.013434999999999999,0.4822028749999999,0.06595363636363637,0.4822028749999999,0.4822028749999999,78.69300626109728
154,20,1,28550000.0,28550000.0,28551300.0,0,0.0,0.0309005,1.1090666124999993,0.1922697777777778,1.1090666124999993,1.1090666124999993,78.69300626109728
155,20,1,28600000.0,28600000.0,28603600.0,0,0.0,0.0792665,2.8449969625000016,0.781455595959596,2.8449969625000016,2.8449969625000016,78.69300626109728
156,20,1,28700000.0,28700000.0,28705500.0,0,0.0,0.11419750000000002,4.098724437500001,1.4257384848484853,4.098724437500001,4.098724437500001,78.69300626109728
157,20,1,28900000.0,28900000.0,28908400.0,0,0.0,0.16793750000000002,6.027535937499989,2.3511250000000006,6.027535937499989,6.027535937499989,78.69300626109728
158,20,1,29200000.0,29200000.0,29213500.0,0,0.0,0.271387,9.740498074999966,3.7994180000000015,9.740498074999966,9.740498074999966,78.69300626109728
159,20,1,29600000.0,29600000.0,29623800.0,0,0.0,0.478286,17.166422349999987,6.696003999999991,17.166422349999987,17.166422349999987,78.69300626109728
160,21,1,30000000.0,30000000.0,30000200.0,0,0.0,0.0020215,0.13223237499999996,0.008086,0.13223237499999996,0.13223237499999996,78.69300626109728
161,21,1,30005000.0,30005000.0,30006400.0,0,0.0,0.020215,1.3223237499999994,0.09923727272727274,1.3223237499999994,1.3223237499999994,78.69300626109728
162,21,1,30050000.0,30050000.0,30053300.0,0,0.0,0.0464945,3.0413446250000016,0.2892991111111112,3.0413446250000016,3.0413446250000016,78.69300626109728
163,21,1,30100000.0,30100000.0,30109000.0,0,0.0,0.1192685,7.801710124999977,1.1758187474747472,7.801710124999977,7.801710124999977,78.69300626109728
164,21,1,30200000.0,30200000.0,30213400.0,0,0.0,0.17182750000000002,11.239751874999955,2.1452403030303038,11.239751874999955,11.239751874999955,78.69300626109728
165,21,1,30400000.0,30400000.0,30420100.0,0,0.0,0.2526875,16.52904687499997,3.5376250000000016,16.52904687499997,16.52904687499997,78.69300626109728
166,21,1,30700000.0,30700000.0,30732500.0,0,0.0,0.408343,26.710939750000243,5.716801999999995,26.710939750000243,26.710939750000243,78.69300626109728
167,21,1,31100000.0,31100000.0,31157100.0,0,0.0,0.7196539999999999,47.074725500000206,10.07515599999998,47.074725500000206,47.074725500000206,78.69300626109728
168,22,1,31500000.0,31500000.0,31500100.0,0,0.0,0.00015725,0.018952874999999994,0.000629,0.018952874999999994,0.018952874999999994,78.69300626109728
169,22,1,31505000.0,31505000.0,31505200.0,0,0.0,0.0015725,0.18952874999999997,0.0077195454545454555,0.18952874999999997,0.18952874999999997,78.69300626109728
170,22,1,31550000.0,31550000.0,31550500.0,0,0.0,0.0036167499999999997,0.4359161249999999,0.02250422222222222,0.4359161249999999,0.4359161249999999,78.69300626109728
171,22,1,31600000.0,31600000.0,31601200.0,0,0.0,0.00927775,1.1182196249999994,0.09146549494949495,1.1182196249999994,1.1182196249999994,78.69300626109728
172,22,1,31700000.0,31700000.0,31701800.0,0,0.0,0.01336625,1.6109943749999993,0.16687560606060609,1.6109943749999993,1.6109943749999993,78.69300626109728
173,22,1,31900000.0,31900000.0,31902600.0,0,0.0,0.01965625,2.3691093750000003,0.27518750000000003,2.3691093750000003,2.3691093750000003,78.69300626109728
174,22,1,32200000.0,32200000.0,32204300.0,0,0.0,0.0317645,3.828480750000002,0.444703,3.828480750000002,3.828480750000002,78.69300626109728
175,22,1,32600000.0,32600000.0,32607500.0,0,0.0,0.055980999999999996,6.7472234999999845,0.7837339999999999,6.7472234999999845,6.7472234999999845,78.69300626109728
