query,min,max_estimate,runtime_s,exec_wallclock_s,total_cpu_sec,other_wallclock_s,total_scan_mb,scan_wallclock_s,shuffle_mb,shuffle_wallclock_s,io_time,cpu_time,shuffle_time,sum_estimate,max.1,powermean_estimate,multiwave_estimate,sum_qerror,cpu_only_qerror,powermean_qerror,max_offset_qerror,powermean_offset_qerror,multiwave_offset_qerror,type,short,complex,long,scans,aggs,joins,mem,ssd,net,cpu,factor,extra,io_acc,shuffle_acc,cpu_acc,0.3,offset_2,sum_rel_error,cpu_only_rel_error,powermean_rel_error,max_offset_rel_error,powermean_offset_rel_error,multiwave_offset_rel_error
30.0,1.937544472,1.937544472,1.937544472,0.37475,0.07499425,0.4495,61.52025,0.0665,27.23933333,0.1323333333,0.0153800625,0.004687140625,0.02179146667,0.2,0.02179146667,0.03844580729,0.03095076633,1.87375,1.830842909,12.1079393,1.018789771,1.043230864,1.063230973,,1.0,0.0,0.0,11.0,4.0,9.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,4.742557331,2.431673552,,0.3,0.3,-0.4663108739,-0.02685219313,-0.9174095628,0.01878977096,0.04323086414,0.06323097343
31.0,2.248502998,3.057076195,2.586812753,0.5156666667,0.239991,0.4693333333,216.111,0.06566666667,93.977,0.106,0.05402775,0.0149994375,0.0751816,0.2,0.0751816,0.1328062375,0.1070178947,2.578333333,2.398455887,4.818508796,1.184945932,1.104168968,1.046388271,,1.0,0.0,0.0,12.0,6.0,11.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,5.391285533,3.539449057,,0.3,0.3,-0.6121525533,-0.2727871283,-0.7924669141,-0.156079638,-0.09434151004,-0.04433179541
32.0,1.0,4273735.0,12.26892339,0.311,0.79988,3.44,116.278,0.172,,,0.0290695,0.0499925,0.0,0.2,0.0499925,0.0632496,0.06385035942,1.555,1.244037321,4.870763498,1.318303859,1.362862892,1.36093119,,1.0,0.0,0.0,7.0,3.0,6.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.913194767,,,0.3,0.3,-0.3569131833,0.3183038585,-0.7946933781,0.3183038585,0.362862892,0.3609311897
33.0,0.8,0.8,0.8,0.364,0.3999783333,0.897,132.286,0.096,54.97433333,0.1553333333,0.0330715,0.02499864583,0.04397946667,0.2,0.04397946667,0.09043558333,0.07167714144,1.82,1.617787514,5.078327521,1.1098337,1.185926213,1.237460394,,1.0,0.0,0.0,16.0,7.0,12.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,3.469494792,2.214460086,,0.3,0.3,-0.4505494505,0.05768858745,-0.8030847763,0.1098336996,0.1859262127,0.2374603938
34.0,,4277053.0,1.536733416,0.377,0.039992,0.248,1.177,0.034,0.46,0.056,0.00029425,0.0024995,0.000368,0.2,0.0024995,0.0028675,0.002658441495,1.885,1.861732992,141.8124118,1.040001434,1.039545635,1.038946723,,0.0,0.0,0.0,2.0,1.0,1.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,8.832183824,5.363714286,,0.3,0.3,-0.4694960212,-0.03846286472,-0.992948431,-0.03846286472,-0.03804126924,-0.0374867374
35.0,3.37185142,3.710691746,3.485103087,1.92,7.833298,6.438333333,1153.268,1.225666667,282.8426667,1.721666667,0.288317,0.489581125,0.2262741333,1.004172258,0.489581125,0.8485926333,0.7153310177,1.912022548,2.784298947,2.684072062,2.259937213,1.785496715,1.588624609,,0.0,0.0,0.0,9.0,1.0,5.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,2.083343957,3.271425589,,0.3,0.3,-0.4769936155,-0.5575098307,-0.6274317616,-0.5575098307,-0.4399317616,-0.3705246701
36.0,1.518114385,2.136058827,1.826479205,0.376,6.21999,1.663333333,126.4173333,0.1846666667,0.092,0.1933333333,0.03160433333,0.388749375,7.36e-05,0.4204273083,0.388749375,0.388822975,0.3947345727,1.118157735,1.565822806,1.049825991,1.991354721,2.0072728,1.991550465,1.0,1.0,0.0,0.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.795691336,1.552104828,,0.3,0.3,0.1181577349,0.9913547207,0.04982599114,0.9913547207,1.0072728,0.9915504654
37.0,1.220930595,1.539172946,1.380051771,0.387,0.4,0.244,0.01,0.027,0.0,0.019,2.5e-06,0.025,0.0,0.2,0.025,0.025,0.02500001667,1.935,1.72,15.47998968,1.005194805,1.005194762,1.005194805,,1.0,0.0,0.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,11.1112037,15.78947368,,0.3,0.3,-0.4832041344,-0.005167958656,-0.9354004737,-0.005167958656,-0.00516791559,-0.005167958656
38.0,4.422926865,4.906699633,4.703489715,3.19175,15.5749415,6.933,1922.09325,1.1555,1031.04825,3.8585,0.4805233125,0.9734338438,0.8248386,2.278795756,0.9734338438,1.988004325,1.609882804,1.400630132,2.720008475,1.982597735,2.393632061,1.620274056,1.359345878,,0.0,0.0,1.0,9.0,4.0,6.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.480417025,3.430269907,,0.3,0.3,-0.2860356368,-0.5822248473,-0.4956112465,-0.5822248473,-0.3828204578,-0.2643520561
39.0,3.066492638,4.804270208,4.053378637,0.98,3.573281333,7.933333333,408.806,0.489,4.47,0.4263333333,0.1022015,0.2233300833,0.003576,0.3291075833,0.2233300833,0.2640012667,0.2675972395,2.977749677,2.314978402,3.662220141,1.68000936,1.561511011,1.570509633,,0.0,1.0,0.0,8.0,2.0,7.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.215808494,1.404371009,,0.3,0.3,-0.6641759354,-0.4047652211,-0.7269415924,-0.4047652211,-0.3595946536,-0.3632640136
40.0,1.225081834,1.530009815,1.377545825,0.3935,0.09999,0.7445,199.442,0.115,1.412,0.0265,0.0498605,0.006249375,0.0011296,0.2,0.0498605,0.0509901,0.05143643831,1.9675,1.907884569,7.650218657,1.041576874,1.0455818,1.044447522,,1.0,0.0,0.0,5.0,1.0,3.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,3.042265217,11.36338113,,0.3,0.3,-0.4917407878,-0.06925190597,-0.8692847819,0.04157687421,0.04558180003,0.04444752224
41.0,,4277107.0,1.26523695,0.367,0.4,0.138,0.118,0.016,0.022,0.025,2.95e-05,0.025,1.76e-05,0.2,0.025,0.0250176,0.02500098688,1.835,1.631111111,14.67942053,1.049046322,1.049049011,1.049094278,,0.0,0.0,0.0,3.0,3.0,2.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,,,,0.3,0.3,,,,,,
43.0,1.340971646,4.914063713,2.595636544,1.494333333,1.733323333,3.841333333,343.684,0.4316666667,0.066,0.4093333333,0.085921,0.1083327083,5.28e-05,0.2,0.1083327083,0.1554557667,0.1546929935,7.471666667,4.84649631,9.659993641,3.190751589,2.903348894,2.899052508,,1.0,0.0,0.0,3.0,1.0,2.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.11853635,1.364204344,,0.3,0.3,-0.8661610529,-0.686594217,-0.8964802631,-0.686594217,-0.6555701583,-0.6550597145
44.0,1.834003025,2.145965551,1.912749119,0.5145,0.17998825,1.1675,23.8025,0.15425,15.395,0.22575,0.005950625,0.01124926563,0.012316,0.2,0.012316,0.0260759125,0.02088837507,2.5725,2.435511425,24.63092502,1.381890652,1.350789453,1.332639472,,1.0,0.0,0.0,3.0,1.0,2.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.983472447,1.383459579,,0.3,0.3,-0.6112730807,-0.2784270833,-0.9594006315,-0.2763537415,-0.2596921767,-0.2496094995
45.0,1.528828246,1.534733245,1.530609068,0.317,1.819981,0.73775,141.647,0.08525,83.896,0.1255,0.03541175,0.1137488125,0.0671168,0.2162773625,0.1137488125,0.18644525,0.1573479128,1.465710495,1.01036239,2.014643819,1.494475749,1.632012343,1.72380205,,0.0,0.0,0.0,6.0,4.0,3.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,3.93444868,2.925233466,,0.3,0.3,-0.3177370268,0.4944757492,-0.5036343444,0.4944757492,0.6320123433,0.7238020505
46.0,1.837213056,2.462445532,2.165272881,0.759,3.514985,5.868,201.38575,0.62925,52.516,0.632,0.0503464375,0.2196865625,0.0420128,0.3120458,0.2196865625,0.2616993625,0.2471610126,2.432335253,1.808492498,3.070872675,1.309328263,1.250080266,1.220847319,,1.0,0.0,0.0,6.0,1.0,4.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.796079345,1.847884056,,0.3,0.3,-0.5888724638,-0.2362495883,-0.6743596672,-0.2362495883,-0.2000513668,-0.1808967556
47.0,5.435909646,10.12738073,6.800077174,5.69275,40.82496325,43.3015,2276.496,3.8075,289.38225,7.3895,0.569124,2.551560203,0.2315058,3.352190003,2.551560203,2.783066003,2.772523127,1.698218178,2.068917116,2.053274126,1.95522318,1.817305019,1.811209181,,0.0,0.0,0.0,7.0,1.0,6.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,4.380847842,13.90295271,,0.3,0.3,-0.4111475116,-0.4885494351,-0.5129729696,-0.4885494351,-0.4497346402,-0.4478826572
,,,,,,,,,,,,,,0.2,,0.0,,,,,,,,,0.0,0.0,1.0,10.0,2.0,8.0,,,,,,0.36,,,,0.3,0.3,,,,,,
49.0,1.513207923,1.855053619,1.684130771,0.3035,0.458,0.442,109.525,0.061,0.634,0.0315,0.02738125,0.028625,0.0005072,0.2,0.028625,0.0453122,0.04449377971,1.5175,1.327501367,6.821178195,1.280477759,1.332763689,1.335460297,,0.0,0.0,0.0,1.0,1.0,0.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,5.366905738,9.539911111,,0.3,0.3,-0.3410214168,0.2804777595,-0.8533977604,0.2804777595,0.3327636893,0.3354602965
50.0,1.638552229,3.357162552,2.422977105,0.6645,3.879987,7.15075,11.208,0.608,0.131,0.57875,0.002802,0.2424991875,0.0001048,0.2454059875,0.2424991875,0.2426039875,0.2427013941,2.707757894,1.501697673,2.737932357,1.102906052,1.102536026,1.102714243,,1.0,1.0,0.0,9.0,7.0,6.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,2.007912761,1.92849298,,0.3,0.3,-0.6306907637,-0.09330445824,-0.6347608817,-0.09330445824,-0.09300015933,-0.09314674567
51.0,5.01871636,5.827312784,5.397175967,3.61475,26.099964,15.47575,3738.78025,1.40675,2027.04,1.884,0.9346950625,1.63124775,1.621632,4.187574813,1.63124775,3.67438625,2.944308147,1.158468722,1.97392734,1.227707774,1.815319063,1.093950636,1.116089979,,0.0,0.0,0.0,5.0,1.0,4.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.139350146,1.019974522,,0.3,0.3,0.1584687219,-0.4491326509,-0.1854739202,-0.4491326509,-0.08588197059,0.1160899786
,,,,,,,,,,,,,,0.2,,0.0,,,,,,,,,0.0,0.0,1.0,4.0,2.0,2.0,,,,,,0.36,,,,0.3,0.3,,,,,,
,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,1.603163041,1.603163041,1.603163041,0.325,0.3,0.345,0.672,0.061,0.132,0.074,0.000168,0.01875,0.0001056,0.2,0.01875,0.0188556,0.01876588154,1.625,1.485714286,17.31866416,1.165384615,1.165433482,1.165709538,,1.0,0.0,0.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,4.920786885,700.7575758,,0.3,0.3,-0.3846153846,0.1653846154,-0.942258826,0.1653846154,0.1654334817,0.1657095385
55.0,1.832675022,1.832675022,1.832675022,0.256,0.039992,0.286,2.806,0.035,0.044,0.02,0.0007015,0.0024995,3.52e-05,0.2,0.0024995,0.002596,0.002744148294,1.28,1.264200652,93.28941901,1.416013672,1.416969329,1.416390625,2.0,0.0,0.0,0.0,11.0,5.0,7.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,8.591471429,15.00176,,0.3,0.3,-0.21875,0.4160136719,-0.9892806707,0.4160136719,0.4169693293,0.416390625
56.0,0.35,0.35,0.35,0.395,0.039992,0.1765,87.7625,0.028,17.1585,0.046,0.021940625,0.0024995,0.0137268,0.2,0.021940625,0.035667425,0.02917440896,1.975,1.9506221,13.53926314,1.03419216,1.014969101,1.001689684,2.0,1.0,0.0,0.0,3.0,1.0,2.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,11.49787946,6.820147826,,0.3,0.3,-0.4936708861,-0.08227974684,-0.9261407368,-0.03306170886,-0.01474833174,0.001689683544
57.0,4.291108315,4.398094766,4.340304515,2.85825,18.04496025,26.74,1688.38275,2.478,528.981,4.67275,0.4220956875,1.127810016,0.4231848,1.973090503,1.127810016,1.663109363,1.450669168,1.448615761,2.152604639,1.970297613,1.921112219,1.578560043,1.41280054,,1.0,0.0,0.0,16.0,4.0,9.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,3.43167816,6.461349851,,0.3,0.3,-0.3096858207,-0.4794682006,-0.4924624619,-0.4794682006,-0.366511268,-0.292186001
,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.0,0.0,0.0,10.0,2.0,8.0,,,,,,0.36,,,,0.3,0.3,,,,,,
59.0,3.678366107,18.3316561,6.969729571,2.003,21.5039912,17.4276,3185.8044,1.9532,29.087,3.856,0.7964511,1.34399945,0.0232696,2.16372015,1.34399945,1.73563004,1.728472734,1.080239715,1.297280255,1.158826495,1.175469863,1.042672359,1.046245652,,0.0,1.0,0.0,14.0,6.0,11.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.781383593,11.92812439,,0.3,0.3,0.08023971543,-0.1492763605,-0.1370580459,-0.1492763605,0.04267235851,0.04624565152
60.0,0.879,0.879,0.879,0.3903333333,0.06665366667,0.5263333333,183.6916667,0.071,56.82733333,0.11,0.04592291667,0.004165854167,0.04546186667,0.2,0.04592291667,0.09138478333,0.07319667134,1.951666667,1.911844343,5.332665081,1.039939155,1.109812138,1.156408497,3.0,0.0,1.0,0.0,8.0,1.0,6.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,4.872153756,3.140562424,,0.3,0.3,-0.487617421,-0.06703880231,-0.8124765038,0.03993915457,0.1098121384,0.156408497
,,,,,,,,,,,,,,0.2,,0.0,,,,,,,,,1.0,0.0,0.0,16.0,4.0,9.0,,,,,,0.36,,,,0.3,0.3,,,,,,
62.0,,1.524235834,2.406247043,0.8067316353,0.896,0.679981,5.914666667,203.2656667,0.332,0.155,0.001478666667,0.056,0.0002656,0.2,0.056,0.0562656,0.05617224629,4.033658177,3.151295451,14.36174781,1.939258739,1.938456114,1.938021387,,1.0,0.0,0.0,13.0,2.0,11.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,674.2290223,1.937197419,,0.3,0.3,-0.7520860826,-0.4843390518,-0.9303705919,-0.4843390518,-0.4841255406,-0.4840098221
63.0,,1.520178734,1.801273344,1.619349216,1.839987,0.293319,1.114,26.63733333,0.102,0.237,0.0002785,0.1149991875,8.16e-05,0.2,0.1149991875,0.1150807875,0.1150097733,8.09674608,5.140804422,14.08010094,3.409162076,3.409086101,3.408576517,,1.0,0.0,0.0,6.0,1.0,5.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,88.70875981,1.266167089,,0.3,0.3,-0.8764935951,-0.70667279,-0.9289777819,-0.70667279,-0.706666253,-0.7066223994
64.0,3.878904387,4.703984739,4.284778645,1.7925,3.5399775,10.4705,2243.527,0.8905,2.035,0.0975,0.56088175,0.2212485938,0.001628,0.7837583438,0.56088175,0.6391707313,0.6501187107,2.287056992,4.255207083,2.757188757,1.946503989,1.774543904,1.793987698,,1.0,0.0,0.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.034404551,3.093620513,,0.3,0.3,-0.5627568515,-0.6757330021,-0.6373117374,-0.4862584379,-0.4364749173,-0.4425825767
65.0,3.070856893,3.381239565,3.252906961,2.014333333,5.286655667,9.851666667,1075.606,0.9763333333,326.168,0.8653333333,0.2689015,0.3304159792,0.2609344,0.8602518792,0.3304159792,0.7403883833,0.5981927437,2.341562259,3.797648284,3.367365042,2.917564764,2.102221444,1.830565793,1.0,0.0,1.0,0.0,38.0,3.0,36.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.716172893,1.54266405,,0.3,0.3,-0.5729346951,-0.6572483969,-0.7030318995,-0.6572483969,-0.5243127203,-0.4537208092
65.0,2.798641169,2.798641169,2.798641169,1.018,5.339991,9.914,1075.606,0.998,326.168,0.865,0.2689015,0.3337494375,0.2609344,0.8635853375,0.3337494375,0.74305515,0.6006738613,1.178806489,1.907261963,1.694763274,1.467388577,1.059672841,1.083551228,3.0,0.0,0.0,0.0,6.0,2.0,4.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.754257987,1.542069804,,0.3,0.3,-0.1516843443,-0.318517252,-0.409947091,-0.318517252,-0.05631251343,0.0835512279
66.0,1.836008148,2.462206987,2.144132683,0.4106666667,0.2533173333,2.373,139.73,0.164,0.062,0.1536666667,0.0349325,0.01583233333,4.96e-05,0.2,0.0349325,0.04098825,0.04171979615,2.053333333,1.902711518,9.843448543,1.039840141,1.022271421,1.02413641,,1.0,0.0,0.0,10.0,3.0,8.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,2.042271341,1.952600434,,0.3,0.3,-0.512987013,-0.08482386364,-0.8984095873,-0.03831371753,-0.02178621067,-0.02356757305
67.0,46.04887561,56.62134019,49.59572956,47.525,297.675972,312.753,23817.9142,40.5572,12096.809,51.8722,5.95447855,18.60474825,9.6774472,34.236674,18.60474825,29.32482864,24.98445786,1.388131335,2.527287224,1.902182559,2.505965245,1.875163409,1.600986166,3.0,0.0,1.0,1.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,6.484505411,5.198945077,,0.3,0.3,-0.27960707,-0.6009521673,-0.4742881039,-0.6009521673,-0.4667131434,-0.3753849839
68.0,1.739444912,2.450697521,2.051987314,0.61975,1.09997975,4.872,48.014,0.497,13.714,0.52275,0.0120035,0.06874873438,0.0109712,0.2,0.06874873438,0.07971993438,0.07487964635,3.09875,2.306057372,8.276614944,1.445485316,1.425106935,1.409419841,2.0,0.0,0.0,0.0,7.0,1.0,6.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.592930849,1.681023838,,0.3,0.3,-0.6772892295,-0.308190828,-0.8791776582,-0.308190828,-0.2982982713,-0.2904882059
69.0,,4274185.0,,0.372,0.399992,0.024,0.26,0.014,,,6.5e-05,0.0249995,0.0,0.2,0.0249995,0.0249995,0.02500170955,1.86,1.653337007,14.87898255,1.034944892,1.034950832,1.034944892,,1.0,0.0,0.0,25.0,10.0,20.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,21.43321429,,,0.3,0.3,-0.4623655914,0.03494489247,-0.9327911034,0.03494489247,0.03495083212,0.03494489247
70.0,2.141320026,3.460648651,2.548714182,0.763,2.069979,5.1545,1290.588,0.4355,0.006,1.1255,0.322647,0.1293736875,4.8e-06,0.4520254875,0.322647,0.3680113125,0.3751787589,1.687957916,2.31651777,2.033697223,1.117707981,1.037842825,1.048060637,,0.0,0.0,0.0,6.0,2.0,4.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.429729047,3.751606641,,0.3,0.3,-0.4075681684,-0.3586190203,-0.5082847197,-0.1053119266,-0.03646296344,-0.04585673329
71.0,2.829695935,6.240840211,3.974389486,1.948,3.159973,5.547,11.577,0.03475,3.589,0.00975,0.00289425,0.1974983125,0.0028712,0.2032637625,0.1974983125,0.2003695125,0.1979624103,9.583606916,4.900649735,9.840251981,3.49418098,3.491274616,3.476277629,,0.0,0.0,0.0,8.0,1.0,5.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,8.716381295,31.06371282,,0.3,0.3,-0.8956551527,-0.7138099012,-0.8983765861,-0.7138099012,-0.713571658,-0.7123359792
72.0,6.678273618,7.145386702,6.908250582,5.64775,68.869967,72.7175,4912.307,4.84775,133.033,0.42375,1.22807675,4.304372938,0.1064264,5.638876088,4.304372938,4.53238615,4.741905036,1.001573702,1.253837122,1.191029756,1.210827281,1.10698846,1.154395795,3.0,0.0,0.0,1.0,11.0,1.0,8.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,3.172451907,1.0426242,,0.3,0.3,-0.001571229693,-0.1741183768,-0.1603904146,-0.1741183768,-0.09664821637,-0.1337459785
73.0,1.517341513,2.142074921,1.763480454,0.36425,0.9999845,3.318,7.258,0.28275,1.40825,0.55025,0.0018145,0.06249903125,0.0011266,0.2,0.06249903125,0.06362563125,0.0628056082,1.82125,1.387624169,5.799641313,1.159914979,1.160756646,1.16300791,,1.0,0.0,0.0,5.0,1.0,4.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.067425287,1.827304529,,0.3,0.3,-0.4509265614,0.1599149794,-0.8275755437,0.1599149794,0.1607566457,0.1630079101
74.0,3.061681613,3.625347893,3.283015895,1.79375,2.3649615,2.14425,1507.45225,0.238,624.65825,0.7945,0.3768630625,0.1478100938,0.4997266,1.024399756,0.4997266,0.9275894125,0.7437706758,1.751025407,5.157268384,2.411697662,2.086419101,1.625111121,1.393107137,,0.0,0.0,0.0,12.0,8.0,11.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,2.843962447,1.006578477,,0.3,0.3,-0.4289060592,-0.7169002962,-0.5853543271,-0.5207099094,-0.384657463,-0.2821801185
75.0,3.6803828,4.61177256,4.161399435,2.27,5.89995725,4.9525,1851.11,0.60775,313.07,1.537,0.4627775,0.3687473281,0.250456,1.081980828,0.4627775,0.9156758625,0.7611671793,2.098003903,3.991227541,2.98226206,2.758947589,2.02467575,1.779448892,1.0,0.0,0.0,0.0,24.0,4.0,13.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.255084327,2.792230442,,0.3,0.3,-0.5233564634,-0.6789659347,-0.664684062,-0.6375429515,-0.5060937536,-0.4380282544
76.0,1.837765105,2.720338289,2.376277986,0.8745,1.50498875,3.9065,113.325,0.44275,0.586,0.46,0.02833125,0.09406179688,0.0004688,0.2,0.09406179688,0.0983832375,0.1041820892,4.3725,2.973864709,8.393957218,1.9259493,1.883958947,1.907792276,,0.0,0.0,0.0,9.0,4.0,6.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,1.348485714,1.530940983,,0.3,0.3,-0.7712978845,-0.4807755324,-0.880866679,-0.4807755324,-0.4692028711,-0.4758339194
77.0,1.657526317,2.429893244,2.076379961,0.3716666667,0.51999,0.625,279.2043333,0.05333333333,0.577,0.09566666667,0.06980108333,0.032499375,0.0004616,0.2,0.06980108333,0.0827822,0.08391861921,1.858333333,1.598570605,4.428893971,1.156415471,1.194399872,1.191342242,,1.0,0.0,0.0,16.0,7.0,10.0,4000.0,4000.0,1250.0,16.0,1.5,0.36,6.933770313,3.140713589,,0.3,0.3,-0.4618834081,0.05605213004,-0.7742099932,0.1564154709,0.1943998723,0.1913422422
