query_stream_id,query_id,start,relative_start,query_duration,query_duration_with_queue,start_delay
14,1,1758879045877,3720,807.3461789559001,1551.4773327139108,1
14,12,1758879047745,5588,242.02224056808512,242.85968776728265,1
14,17,1758879047077,4920,305.88659431008125,929.8952467026469,0
14,12,1758879055935,13778,233.18227687987138,233.9891359694211,0
14,18,1758879056415,14258,1633.1908736574521,1633.1908736574521,0
14,4,1758879063874,21717,671.5430093620057,672.4969056821222,1
14,19,1758879064734,22577,236.01460466513953,236.89855449534605,0
14,2,1758879067798,25641,212.7062965015291,213.5243976419196,0
14,12,1758879071160,29003,269.9899042410791,270.86365797648716,0
14,3,1758879078104,35947,632.9882815591811,632.9882815591811,0
14,10,1758879078106,35949,570.1611827337313,1207.7428848856118,0
14,2,1758879101258,59101,245.37648214820638,932.7982373798857,0
14,11,1758879106275,64118,212.238105066351,212.238105066351,0
14,4,1758879124684,82527,616.1384047221364,1294.8602525562494,0
14,22,1758879136207,94050,476.283574766634,1122.4797741727511,0
14,1,1758879138208,96051,814.2625521338285,815.1774538777992,0
14,10,1758879142772,100615,571.5499942769101,572.4056080407977,0
14,20,1758879145524,103367,1075.2667506513158,1077.1851569861085,1
14,2,1758879146647,104490,282.5523490969697,282.5523490969697,0
14,8,1758879145914,103757,405.02637597723975,1061.3590961109333,1
14,10,1758879146293,104136,560.1097463709231,1164.003882944883,1
14,6,1758879155980,113823,192.09454241349792,193.05023665436107,1
14,20,1758879155113,112956,985.6871120371311,986.4917545775696,0
14,12,1758879161863,119706,258.3976783206077,259.2765819883649,1
14,14,1758879169024,126867,200.26492486771718,200.26492486771718,0
14,20,1758879169346,127189,955.5582067499307,956.3721404865149,0
14,9,1758879169378,127221,1319.4836114336745,1922.1689509290043,0
14,14,1758879177513,135356,215.66043479047138,216.61048075871133,0
14,20,1758879178013,135856,985.4628695991962,986.331884475386,0
14,2,1758879179339,137182,231.85716172635244,232.77359319562657,1
14,8,1758879182418,140261,383.4800760209475,384.3266104050997,0
14,3,1758879190617,148460,577.8758247123843,578.7268936736691,1
14,2,1758879191152,148995,239.31203379714066,1032.5871087913663,0
14,8,1758879193599,151442,433.85250767662524,434.7997838942598,0
14,11,1758879196402,154245,251.06063080878673,252.04133639788355,0
14,2,1758879196937,154780,391.3631668690265,392.3294956761105,0
14,18,1758879196652,154495,1660.8433445237358,1661.6531169979064,0
14,15,1758879200036,157879,532.1734117111329,533.1254213921903,1
14,19,1758879202694,160537,243.72073863483732,244.69173759354183,0
14,14,1758879204053,161896,192.74023829231737,193.57461161825813,0
14,1,1758879204739,162582,761.2090908907087,762.0731193707209,0
14,1,1758879215603,173446,727.439705696821,728.2672821538139,0
14,20,1758879222281,180124,943.9356878545144,944.7501276197038,1
14,11,1758879222937,180780,244.51091763637712,862.9302832046711,0
14,19,1758879223750,181593,258.2508092648222,259.218040760196,1
14,9,1758879223876,181719,1430.2148364910245,2074.471612067289,0
14,16,1758879223334,181177,2481.013420967729,3092.8762521533185,0
14,18,1758879227699,185542,1922.6767803819032,1923.638118772094,0
14,11,1758879229698,187541,211.6178498691417,211.6178498691417,0
14,10,1758879230990,188833,657.5630421226894,657.5630421226894,0
14,22,1758879230996,188839,719.5614715364347,719.5614715364347,0
14,2,1758879231912,189755,220.03967853807023,221.7587385266489,1
14,20,1758879232083,189926,1120.4292636982216,1121.345395557337,0
14,22,1758879236791,194634,486.6916408815513,486.6916408815513,0
14,10,1758879237712,195555,598.5939381562875,598.5939381562875,0
14,11,1758879238419,196262,216.61441811303885,216.61441811303885,0
14,9,1758879239263,197106,1046.7217822333316,1047.6280348586417,0
14,10,1758879241899,199742,644.723918060606,645.679064605881,1
14,17,1758879242835,200678,328.96924598562117,328.96924598562117,0
14,6,1758879246336,204179,179.271373263344,838.1398739683145,0
14,3,1758879246294,204137,689.9214956978857,1413.5211676153333,0
14,16,1758879245436,203279,2243.04036276704,2243.887432390441,0
14,15,1758879249573,207416,536.0882663768962,537.0157547270292,1
14,18,1758879250245,208088,1622.40461399911,1623.2194832175928,1
14,16,1758879255545,213388,2988.1297808573095,2988.1297808573095,0
14,14,1758879261872,219715,222.76320195707765,223.70313107925944,0
14,16,1758879262383,220226,2587.9658728652466,2588.8742497949993,1
14,6,1758879264641,222484,205.72524273584645,978.6369023602416,1
14,22,1758879265461,223304,498.05403621021895,498.99022800760656,0
14,9,1758879265857,223700,966.7641537424278,967.5947071391138,1
14,23,1758879267507,225350,0.0,0.0,0
14,22,1758879268735,226578,484.1137138176888,485.02029380611145,0
14,4,1758879273884,231727,559.5465819934067,559.5465819934067,0
14,15,1758879279367,237210,496.84509699508004,496.84509699508004,0
14,11,1758879281995,239838,243.19556530384818,244.13093286270913,1
14,4,1758879282358,240201,619.7906349833673,620.6849937640071,0
14,2,1758879286398,244241,209.53729426899258,210.35261448015598,1
14,18,1758879287535,245378,1718.0400990222724,1718.9056104071703,1
14,10,1758879288550,246393,650.2749096543591,1355.5026285752838,0
14,20,1758879289420,247263,1062.676023342654,1729.4165160198552,1
14,17,1758879292725,250568,296.40739722934546,296.40739722934546,0
14,10,1758879296873,254716,651.6262732593793,653.5288317214505,1
14,14,1758879298425,256268,222.91415890362637,223.8547249749497,1
14,14,1758879301858,259701,223.30313046597905,224.26564395936688,1
14,17,1758879303275,261118,295.8409567047994,295.8409567047994,0
14,9,1758879306636,264479,1416.6733347829743,1417.57740200364,0
14,18,1758879307823,265666,1980.2832668938865,2739.211856536412,0
14,18,1758879315612,273455,1755.429523797986,1756.3120926887843,0
14,15,1758879317806,275649,508.9068426758334,508.9068426758334,0
14,16,1758879317465,275308,2504.2556747762324,2505.1465519284116,0
14,17,1758879320479,278322,344.47938403903896,346.4478376621192,0
14,22,1758879321173,279016,455.81076907469907,455.81076907469907,0
14,17,1758879321830,279673,348.1451022075158,349.1341507933326,0
14,20,1758879327113,284956,1072.8497369835063,1072.8497369835063,0
14,9,1758879334429,292272,974.4091297459353,975.2668842615567,0
14,18,1758879335002,292845,1655.782368496664,2321.7398593777634,1
14,16,1758879338574,296417,2773.3111608435383,2773.3111608435383,0
14,11,1758879344577,302420,234.3760660621235,235.27751247005475,1
14,15,1758879351290,309133,457.0580271087206,457.8598832966306,0
14,6,1758879353161,311004,191.2261286293199,192.17750240359513,1
14,11,1758879354822,312665,255.8469644484232,1000.3039211517298,1
14,16,1758879354497,312340,3060.3306817306275,3061.273482310335,1
14,22,1758879362039,319882,517.904220631087,518.8740787221565,0
14,6,1758879362425,320268,165.34455735171096,165.34455735171096,0
14,2,1758879363790,321633,231.50543136493343,231.50543136493343,0
14,19,1758879364082,321925,239.2862371706326,240.21012225623352,0
14,16,1758879370849,328692,2830.6938209251825,2830.6938209251825,0
14,23,1758879377062,334905,0.0,0.8975274287744757,0
14,11,1758879379604,337447,203.90336463841197,204.7061337905317,0
14,17,1758879385616,343459,329.7251536972331,329.7251536972331,0
14,8,1758879391834,349677,383.9703402316273,384.8123804514335,0
14,22,1758879392339,350182,437.2413169906355,438.0647469661357,1
14,1,1758879398558,356401,817.3588734586538,818.2741689496489,0
14,8,1758879398918,356761,419.8570161765774,1149.8867744964507,1
14,1,1758879401137,358980,766.8745065229808,767.7371325145702,0
14,15,1758879402132,359975,555.3242510815807,556.2883556841529,0
14,17,1758879404741,362584,294.33627444794047,295.1448905865337,0
14,23,1758879407511,365354,0.0,0.9681190425129699,0
14,19,1758879410098,367941,234.5622275542749,236.3126919390083,0
14,2,1758879416640,374483,218.41562216846012,219.26548840257865,0
14,3,1758879420516,378359,636.0034283679015,636.9442618418185,1
14,4,1758879421485,379328,646.0414484606274,646.9723439195044,0
